word,DELMET,wordcat,context,DELMET,word_1,label_1,word_2,label_2,word_3,label_3,word_4,label_4,word_5,label_5,word_6,label_6,word_7,label_7,word_8,label_8,word_9,label_9,word_10,label_10,word_11,label_11,word_12,label_12,word_13,label_13,word_14,label_14,word_15,label_15,word_16,label_16,word_17,label_17,word_18,label_18,word_19,label_19,word_20,label_20,word_21,label_21,word_22,label_22,word_23,label_23,word_24,label_24,word_25,label_25
an,0,AT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0
actual,0,AJ,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0,actual,0
subject,1,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,1,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0,subject,0
In,1,PR,In some cases Labour quangos merge existing ones or replace well-established bodies,1,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0
some,0,DT,In some cases Labour quangos merge existing ones or replace well-established bodies,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0
cases,0,N,In some cases Labour quangos merge existing ones or replace well-established bodies,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0,cases,0
Labour,0,N,In some cases Labour quangos merge existing ones or replace well-established bodies,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0,Labour,0
quangos,0,N,In some cases Labour quangos merge existing ones or replace well-established bodies,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0,quangos,0
merge,1,V,In some cases Labour quangos merge existing ones or replace well-established bodies,1,merge,1,merge,1,merge,1,merge,1,merge,1,merge,0,merge,0,merge,0,merge,0,merge,0,merge,0,merge,1,merge,1,merge,0,merge,1,merge,0,merge,1,merge,1,merge,0,merge,1,merge,1,merge,0,merge,1,merge,0,merge,0
existing,0,AJ,In some cases Labour quangos merge existing ones or replace well-established bodies,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0,existing,0
ones,0,N,In some cases Labour quangos merge existing ones or replace well-established bodies,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0
or,0,CJ,In some cases Labour quangos merge existing ones or replace well-established bodies,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0,or,0
replace,1,V,In some cases Labour quangos merge existing ones or replace well-established bodies,1,replace,0,replace,0,replace,0,replace,1,replace,0,replace,0,replace,0,replace,0,replace,0,replace,0,replace,0,replace,0,replace,1,replace,0,replace,1,replace,0,replace,0,replace,0,replace,0,replace,1,replace,0,replace,0,replace,0,replace,0,replace,0
well-established,0,AJ,In some cases Labour quangos merge existing ones or replace well-established bodies,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0,well-established,0
bodies,1,N,In some cases Labour quangos merge existing ones or replace well-established bodies,1,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0,bodies,0
The,0,AT,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0
success,0,N,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,success,0,success,0,success,0,success,0,success,0,success,0,success,0,success,1,success,0,success,0,success,0,success,0,success,0,success,0,success,0,success,0,success,0,success,0,success,0,success,0,success,1,success,0,success,1,success,0,success,0
of,0,PR,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
the,0,AT,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
Ahlbergs,0,N,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0
working,0,N,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,working,1,working,0,working,0,working,1,working,1,working,0,working,1,working,0,working,0,working,1,working,0,working,0,working,1,working,1,working,0,working,1,working,1,working,1,working,1,working,0,working,1,working,0,working,0,working,1,working,0
relationship,0,N,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,relationship,0,relationship,1,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0,relationship,1,relationship,0,relationship,0,relationship,0,relationship,0,relationship,0
must,0,V,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0,must,0
have,0,V,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0
a,0,AT,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
lot,0,N,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,lot,0,lot,1,lot,0,lot,0,lot,0,lot,0,lot,0,lot,0,lot,1,lot,0,lot,0,lot,0,lot,0,lot,0,lot,0,lot,0,lot,0,lot,0,lot,0,lot,0,lot,1,lot,0,lot,0,lot,0,lot,0
to,0,TO,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0
do,0,V,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0,do,0
with,1,PR,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,1,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0
their,0,DP,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0
long,1,AJ,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,1,long,1,long,1,long,1,long,1,long,1,long,1,long,0,long,1,long,1,long,1,long,1,long,1,long,1,long,1,long,1,long,0,long,1,long,1,long,1,long,1,long,1,long,1,long,1,long,1,long,1
and,0,CJ,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0
happy,1,AJ,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,1,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,0,happy,1,happy,1,happy,0,happy,0
marriage,0,N,The success of the Ahlbergs working relationship must have a lot to do with their long and happy marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0,marriage,0
They,0,PN,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0,They,0
see,1,V,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,1,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0,see,0
themselves,0,PN,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0,themselves,0
not,0,XX,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0,not,0
as,0,CJ,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0
author,0,N,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0,author,0
and,0,CJ,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0
illustrator,0,N,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0
with,1,PR,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,1,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0
separate,1,AJ,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,1,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0,separate,0
roles,1,N,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,1,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0,roles,0
but,0,CJ,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0,but,0
as,0,PR,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0
a,0,AT,They see themselves not as author and illustrator with separate roles but as a partnership of book-makers contributing equally to the process,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
