word,conv,word_19,label_19,word_12,label_12,word_18,label_18,word_24,label_24,word_3,label_3,word_14,label_14,word_10,label_10,word_11,label_11,word_15,label_15,word_8,label_8,word_1,label_1,word_7,label_7,word_5,label_5,word_9,label_9,word_6,label_6,word_13,label_13,word_25,label_25,word_17,label_17,word_16,label_16,word_23,label_23,word_4,label_4,word_22,label_22,word_20,label_20,word_2,label_2
by,0.0,Iranian,0,Kurdish,0,Kurdish,0,Kurdish,0,Iranian,0,woman,0,Kurdish,0,Kurdish,0,Iranian,0,Iranian,0,Kurdish,0,Iranian,0,Iranian,0,woman,0,Kurdish,0,Iranian,0,Iranian,0,Iranian,0,Iranian,0,Kurdish,0,Kurdish,0,woman,0,Iranian,0,Kurdish,0
the,0.0,woman,0,Iranian,0,Iranian,0,Iranian,0,woman,0,who,0,Iranian,0,Iranian,0,woman,0,woman,0,Iranian,0,woman,0,woman,0,who,0,Iranian,0,woman,0,woman,0,woman,0,woman,0,Iranian,0,Iranian,0,who,0,woman,0,Iranian,0
morality,0.0,who,0,woman,0,woman,0,woman,0,who,0,was,0,woman,0,woman,0,who,0,who,0,woman,0,who,0,who,0,was,0,woman,0,who,0,who,0,who,0,who,0,woman,0,woman,0,was,0,who,0,woman,0
police,0.0,was,0,who,0,who,0,who,0,was,0,detained,0,who,0,who,0,was,0,was,0,who,0,was,0,was,0,detained,0,who,0,was,0,was,0,was,0,was,0,who,0,who,0,detained,0,was,0,who,0
for,0.0,detained,0,was,0,was,0,was,0,detained,0,by,0,was,0,was,0,detained,0,detained,0,was,0,detained,0,detained,0,by,0,was,0,detained,0,detained,0,detained,0,detained,0,was,0,was,0,by,0,detained,0,was,0
breaking,1.0,by,0,detained,0,detained,0,detained,0,by,0,the,0,detained,0,detained,0,by,0,by,0,detained,0,by,0,by,0,the,0,detained,0,by,0,by,0,by,0,by,0,detained,0,detained,0,the,0,by,0,detained,0
hijab,0.0,the,0,by,0,by,0,by,0,the,0,morality,0,by,0,by,0,the,0,the,0,by,0,the,0,the,0,morality,0,by,0,the,0,the,0,the,0,the,0,by,0,by,0,morality,0,the,0,by,0
rules,0.0,morality,0,the,0,the,0,the,0,morality,0,police,0,the,0,the,0,morality,0,morality,0,the,0,morality,0,morality,0,police,0,the,0,morality,0,morality,0,morality,0,morality,0,the,0,the,0,police,0,morality,0,the,0
AI,0.0,police,0,morality,0,morality,0,morality,0,police,0,for,0,morality,0,morality,0,police,0,police,0,morality,0,police,0,police,0,for,0,morality,0,police,0,police,0,police,0,police,0,morality,0,morality,0,for,0,police,0,morality,0
fuelling,1.0,for,0,police,0,police,0,police,0,for,0,breaking,0,police,0,police,0,for,0,for,0,police,0,for,0,for,0,breaking,0,police,0,for,0,for,0,for,0,for,0,police,0,police,0,breaking,0,for,0,police,0
dating,0.0,breaking,0,for,0,for,0,for,0,breaking,0,hijab,0,for,0,for,0,breaking,0,breaking,0,for,0,breaking,0,breaking,0,hijab,0,for,0,breaking,0,breaking,0,breaking,0,breaking,0,for,0,for,0,hijab,0,breaking,0,for,0
and,0.0,hijab,0,breaking,0,breaking,0,breaking,0,hijab,0,rules,0,breaking,0,breaking,0,hijab,0,hijab,0,breaking,0,hijab,0,hijab,0,rules,0,breaking,0,hijab,0,hijab,0,hijab,0,hijab,0,breaking,0,breaking,0,rules,0,hijab,0,breaking,0
social,0.0,rules,0,hijab,0,hijab,0,hijab,0,rules,0,AI,0,hijab,0,hijab,0,rules,0,rules,0,hijab,0,rules,0,rules,0,AI,0,hijab,0,rules,0,rules,0,rules,0,rules,0,hijab,0,hijab,0,AI,1,rules,0,hijab,0
media,0.0,AI,1,rules,0,rules,0,rules,0,AI,0,fuelling,1,rules,0,rules,0,AI,0,AI,0,rules,0,AI,0,AI,1,fuelling,1,rules,0,AI,1,AI,0,AI,1,AI,0,rules,0,rules,0,fuelling,1,AI,1,rules,0
fraud,0.0,fuelling,1,AI,0,AI,1,AI,0,fuelling,1,dating,0,AI,0,AI,0,fuelling,1,fuelling,1,AI,1,fuelling,1,fuelling,1,dating,0,AI,1,fuelling,1,fuelling,1,fuelling,1,fuelling,1,AI,0,AI,0,dating,0,fuelling,1,AI,0
EU,0.0,dating,0,fuelling,1,fuelling,1,fuelling,1,dating,0,and,0,fuelling,1,fuelling,1,dating,0,dating,0,fuelling,1,dating,0,dating,0,and,0,fuelling,1,dating,0,dating,0,dating,0,dating,0,fuelling,1,fuelling,1,and,0,dating,0,fuelling,1
policy,0.0,and,0,dating,0,dating,0,dating,0,and,0,social,0,dating,0,dating,0,and,0,and,0,dating,0,and,0,and,0,social,0,dating,0,and,0,and,0,and,0,and,0,dating,0,dating,0,social,0,and,0,dating,0
agency,0.0,social,0,and,0,and,0,and,0,social,0,media,0,and,0,and,0,social,0,social,0,and,0,social,0,social,0,media,0,and,0,social,0,social,0,social,0,social,0,and,0,and,0,media,0,social,0,and,0
says,0.0,media,0,social,0,social,0,social,0,media,0,fraud,0,social,0,social,0,media,0,media,0,social,0,media,0,media,0,fraud,0,social,0,media,0,media,0,media,0,media,0,social,0,social,0,fraud,0,media,0,social,0
Artificial+intelligence,0.0,fraud,0,media,0,media,0,media,0,fraud,0,EU,0,media,0,media,0,fraud,0,fraud,0,media,0,fraud,0,fraud,0,EU,0,media,0,fraud,0,fraud,0,fraud,0,fraud,0,media,0,media,0,EU,0,fraud,0,media,0
enables ,0.0,EU,0,fraud,0,fraud,0,fraud,0,EU,0,police,0,fraud,0,fraud,0,EU,0,EU,0,fraud,0,EU,0,EU,0,police,0,fraud,0,EU,0,EU,0,EU,0,EU,0,fraud,0,fraud,0,police,0,EU,0,fraud,0
criminals,0.0,police,0,EU,0,EU,0,EU,0,police,0,agency,0,EU,0,EU,0,police,0,police,0,EU,0,police,0,police,0,agency,0,EU,0,police,0,police,0,police,0,police,0,EU,0,EU,0,agency,0,police,0,EU,0
to ,0.0,agency,0,police,0,police,0,police,0,agency,0,says,0,police,0,police,0,agency,0,agency,0,police,0,agency,0,agency,0,says,0,police,0,agency,0,agency,0,agency,0,agency,0,police,0,police,0,says,0,agency,0,police,0
target,1.0,says,0,agency,0,agency,0,agency,0,says,0,Artificial,0,agency,0,agency,0,says,0,says,0,agency,0,says,0,says,0,Artificial,0,agency,0,says,0,says,0,says,0,says,0,agency,0,agency,0,Artificial,1,says,0,agency,0
thousands,0.0,Artificial,0,says,0,says,0,says,0,Artificial intelligence,0,intelligence,0,says,0,says,0,Artificial,0,Artificial,0,says,0,Artificial,0,Artificial,0,intelligence,0,says,0,Artificial,1,Artificial,0,Artificial,0,Artificial,0,says,0,says,0,intelligence,1,Artificial,0,says,0
of,0.0,intelligence,0,Artificial,0,Artificial,0,Artificial,0,enables,0,enables,0,Artificial,0,Artificial,0,intelligence,0,intelligence,0,Artificial,0,intelligence,0,intelligence,0,enables,0,Artificial,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,Artificial,0,Artificial,0,enables,0,intelligence,0,Artificial,0
victims,0.0,enables,0,intelligence,0,intelligence,0,intelligence,0,criminals,0,criminals,0,intelligence,0,intelligence,0,enables,0,enables,1,intelligence,1,enables,0,enables,1,criminals,0,intelligence,0,enables,1,enables,0,enables,1,enables,0,intelligence,0,intelligence,0,criminals,0,enables,1,intelligence,0
at+once,0.0,criminals,0,enables,0,enables,1,enables,1,to,0,to,0,enables,0,enables,0,criminals,0,criminals,0,enables,0,criminals,0,criminals,0,to,0,enables,1,criminals,0,criminals,0,criminals,0,criminals,0,enables,1,enables,0,to,0,criminals,0,enables,0
say,0.0,to,0,criminals,0,criminals,0,criminals,0,target,0,target,0,criminals,0,criminals,0,to,0,to,0,criminals,0,to,0,to,0,target,0,criminals,0,to,0,to,0,to,0,to,0,criminals,0,criminals,0,target,0,to,0,criminals,0
Europol ,0.0,target,0,to,0,to,0,to,0,thousands,0,thousands,0,to,0,to,0,target,0,target,1,to,0,target,0,target,0,thousands,0,to,0,target,1,target,0,target,0,target,0,to,0,to,0,thousands,0,target,0,to,0
experts,0.0,thousands,0,target,0,target,0,target,0,of,0,of,0,target,0,target,0,thousands,0,thousands,0,target,0,thousands,0,thousands,0,of,0,target,0,thousands,0,thousands,0,thousands,0,thousands,0,target,0,target,0,of,0,thousands,0,target,0
Artificial+intelligence,0.0,of,0,thousands,0,thousands,0,thousands,0,victims,0,victims,0,thousands,0,thousands,0,of,0,of,0,thousands,0,of,0,of,0,victims,0,thousands,0,of,0,of,0,of,0,of,0,thousands,0,thousands,0,victims,0,of,0,thousands,0
combined,1.0,victims,0,of,0,of,0,of,0,at once,0,at,0,of,0,of,0,victims,0,victims,0,of,0,victims,0,victims,0,at,0,of,0,victims,0,victims,0,victims,0,victims,0,of,0,of,0,at,0,victims,0,of,0
with ,1.0,at,0,victims,0,victims,0,victims,0,say,0,once,0,victims,0,victims,0,at,0,at,1,victims,0,at,0,at,0,once,0,victims,0,at,1,at,0,at,0,at,0,victims,0,victims,0,once,0,at,0,victims,0
wars ,0.0,once,0,at,0,at,0,at,1,Europol,0,say,0,at,1,at,0,once,0,once,0,at,0,once,0,once,0,say,0,at,0,once,0,once,0,once,0,once,0,at,0,at,0,say,0,once,0,at,0
in,0.0,say,0,once,0,once,0,once,0,experts,0,Europol,0,once,0,once,0,say,0,say,0,once,0,say,0,say,0,Europol,0,once,0,say,0,say,0,say,0,say,0,once,0,once,0,Europol,0,say,0,once,0
Ukraine,0.0,Europol,0,say,0,say,0,say,0,Artificial intelligence,0,experts,0,say,0,say,0,Europol,0,Europol,0,say,0,Europol,0,Europol,0,experts,0,say,0,Europol,0,Europol,0,Europol,0,Europol,0,say,0,say,0,experts,0,Europol,0,say,0
and,0.0,experts,0,Europol,0,Europol,0,Europol,0,combined,0,Artificial,0,Europol,0,Europol,0,experts,0,experts,0,Europol,0,experts,0,experts,0,Artificial,0,Europol,0,experts,0,experts,0,experts,0,experts,0,Europol,0,Europol,0,Artificial,1,experts,0,Europol,0
the,0.0,Artificial,0,experts,0,experts,0,experts,0,with,0,intelligence,0,experts,0,experts,0,Artificial,0,Artificial,0,experts,0,Artificial,0,Artificial,0,intelligence,0,experts,0,Artificial,1,Artificial,0,Artificial,0,Artificial,0,experts,0,experts,0,intelligence,1,Artificial,0,experts,0
Middle,0.0,intelligence,0,Artificial,0,Artificial,0,Artificial,0,wars,0,combined,1,Artificial,0,Artificial,0,intelligence,0,intelligence,0,Artificial,0,intelligence,0,intelligence,0,combined,1,Artificial,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,Artificial,0,Artificial,0,combined,1,intelligence,0,Artificial,0
East,0.0,combined,1,intelligence,0,intelligence,0,intelligence,0,in,0,with,0,intelligence,0,intelligence,0,combined,0,combined,1,intelligence,1,combined,1,combined,1,with,0,intelligence,0,combined,1,combined,1,combined,1,combined,1,intelligence,0,intelligence,0,with,0,combined,1,intelligence,0
is,0.0,with,0,combined,1,combined,1,combined,1,Ukraine,0,wars,0,combined,1,combined,1,with,0,with,0,combined,0,with,0,with,0,wars,0,combined,1,with,0,with,0,with,0,with,0,combined,1,combined,1,wars,0,with,0,combined,1
fuelling,1.0,wars,0,with,0,with,0,with,0,and,0,in,0,with,1,with,0,wars,0,wars,0,with,0,wars,0,wars,0,in,0,with,0,wars,0,wars,0,wars,0,wars,0,with,0,with,0,in,0,wars,0,with,0
a,0.0,in,0,wars,0,wars,0,wars,0,the,0,Ukraine,0,wars,0,wars,0,in,0,in,0,wars,0,in,0,in,0,Ukraine,0,wars,0,in,0,in,0,in,0,in,0,wars,0,wars,0,Ukraine,0,in,0,wars,0
boom,1.0,Ukraine,0,in,0,in,0,in,0,Middle,0,and,0,in,0,in,0,Ukraine,0,Ukraine,0,in,0,Ukraine,0,Ukraine,0,and,0,in,0,Ukraine,0,Ukraine,0,Ukraine,0,Ukraine,0,in,0,in,0,and,0,Ukraine,0,in,0
in,1.0,and,0,Ukraine,0,Ukraine,0,Ukraine,0,East,0,the,0,Ukraine,0,Ukraine,0,and,0,and,0,Ukraine,0,and,0,and,0,the,0,Ukraine,0,and,0,and,0,and,0,and,0,Ukraine,0,Ukraine,0,the,0,and,0,Ukraine,0
fraud,0.0,the,0,and,0,and,0,and,0,is,0,Middle,0,and,0,and,0,the,0,the,0,and,0,the,0,the,0,Middle,0,and,0,the,0,the,0,the,0,the,0,and,0,and,0,Middle,0,the,0,and,0
on,1.0,Middle,0,the,0,the,0,the,0,fuelling,1,East,0,the,0,the,0,Middle,0,Middle,0,the,0,Middle,0,Middle,0,East,0,the,0,Middle,0,Middle,0,Middle,0,Middle,0,the,0,the,0,East,0,Middle,0,the,0
dating,0.0,East,0,Middle,0,Middle,0,Middle,0,a,0,is,0,Middle,0,Middle,0,East,0,East,0,Middle,0,East,0,East,0,is,0,Middle,0,East,0,East,0,East,0,East,0,Middle,0,Middle,0,is,0,East,0,Middle,0
and,0.0,is,0,East,0,East,0,East,0,boom,1,fuelling,1,East,0,East,0,is,0,is,0,East,0,is,0,is,0,fuelling,1,East,0,is,0,is,0,is,0,is,0,East,0,East,0,fuelling,1,is,0,East,0
social,0.0,fuelling,1,is,0,is,0,is,0,in,0,a,0,is,0,is,0,fuelling,1,fuelling,1,is,0,fuelling,1,fuelling,1,a,0,is,0,fuelling,1,fuelling,1,fuelling,1,fuelling,1,is,0,is,0,a,0,fuelling,1,is,0
media,0.0,a,0,fuelling,1,fuelling,1,fuelling,1,fraud,0,boom,1,fuelling,1,fuelling,1,a,0,a,0,fuelling,1,a,0,a,0,boom,0,fuelling,1,a,0,a,0,a,0,a,0,fuelling,1,fuelling,1,boom,1,a,0,fuelling,1
apps,0.0,boom,1,a,0,a,0,a,0,on,0,in,0,a,0,a,0,boom,1,boom,1,a,0,boom,0,boom,1,in,0,a,0,boom,1,boom,1,boom,1,boom,0,a,0,a,0,in,0,boom,1,a,0
officials,0.0,in,0,boom,1,boom,1,boom,1,dating,0,fraud,0,boom,1,boom,1,in,0,in,0,boom,0,in,0,in,0,fraud,0,boom,1,in,0,in,0,in,0,in,0,boom,1,boom,1,fraud,0,in,0,boom,1
at,0.0,fraud,0,in,0,in,0,in,0,and,0,on,0,in,0,in,0,fraud,0,fraud,0,in,0,fraud,0,fraud,0,on,0,in,0,fraud,0,fraud,0,fraud,0,fraud,0,in,0,in,0,on,0,fraud,0,in,0
Europol,0.0,on,0,fraud,0,fraud,0,fraud,0,social,0,dating,0,fraud,0,fraud,0,on,0,on,0,fraud,0,on,0,on,0,dating,0,fraud,0,on,0,on,0,on,0,on,0,fraud,0,fraud,0,dating,0,on,0,fraud,0
have,0.0,dating,0,on,0,on,0,on,0,media,0,and,0,on,0,on,0,dating,0,dating,0,on,0,dating,0,dating,0,and,0,on,0,dating,0,dating,0,dating,0,dating,0,on,0,on,0,and,0,dating,0,on,0
said,0.0,and,0,dating,0,dating,0,dating,0,apps,0,social,0,dating,0,dating,0,and,0,and,0,dating,0,and,0,and,0,social,0,dating,0,and,0,and,0,and,0,and,0,dating,0,dating,0,social,0,and,0,dating,0
Speaking,0.0,social,0,and,0,and,0,and,0,officials,0,media,0,and,0,and,0,social,0,social,0,and,0,social,0,social,0,media,0,and,0,social,0,social,0,social,0,social,0,and,0,and,0,media,0,social,0,and,0
to,0.0,media,0,social,0,social,0,social,0,at,0,apps,0,social,0,social,0,media,0,media,0,social,0,media,0,media,0,apps,0,social,0,media,0,media,0,media,0,media,0,social,0,social,0,apps,0,media,0,social,0
the,0.0,apps,0,media,0,media,0,media,0,Europol,0,officials,0,media,0,media,0,apps,0,apps,0,media,0,apps,0,apps,0,officials,0,media,0,apps,0,apps,0,apps,0,apps,0,media,0,media,0,officials,0,apps,0,media,0
Guardian,0.0,officials,0,apps,0,apps,0,apps,0,have,0,at,0,apps,0,apps,0,officials,0,officials,0,apps,0,officials,0,officials,0,at,0,apps,0,officials,0,officials,0,officials,0,officials,0,apps,0,apps,0,at,0,officials,0,apps,0
the,0.0,at,0,officials,0,officials,0,officials,0,said,0,Europol,0,officials,0,officials,0,at,0,at,0,officials,0,at,0,at,0,Europol,0,officials,0,at,0,at,0,at,0,at,0,officials,0,officials,0,Europol,0,at,0,officials,0
agency,0.0,Europol,0,at,0,at,0,at,1,Speaking,0,have,0,at,0,at,0,Europol,0,Europol,0,at,0,Europol,0,Europol,0,have,0,at,0,Europol,0,Europol,0,Europol,0,Europol,0,at,0,at,0,have,0,Europol,0,at,0
s,0.0,have,0,Europol,0,Europol,0,Europol,0,to,0,said,0,Europol,0,Europol,0,have,0,have,0,Europol,0,have,0,have,0,said,0,Europol,0,have,0,have,0,have,0,have,0,Europol,0,Europol,0,said,0,have,0,Europol,0
top,1.0,said,0,have,0,have,0,have,0,the,0,Speaking,0,have,0,have,0,said,0,said,0,have,0,said,0,said,0,Speaking,0,have,0,said,0,said,0,said,0,said,0,have,0,have,0,Speaking,0,said,0,have,0
financial,0.0,Speaking,0,said,0,said,0,said,0,Guardian,0,to,0,said,0,said,0,Speaking,0,Speaking,0,said,0,Speaking,0,Speaking,0,to,0,said,0,Speaking,0,Speaking,0,Speaking,0,Speaking,0,said,0,said,0,to,0,Speaking,0,said,0
crime,0.0,to,0,Speaking,0,Speaking,0,Speaking,0,the,0,the,0,Speaking,0,Speaking,0,to,0,to,0,Speaking,0,to,0,to,0,the,0,Speaking,0,to,0,to,0,to,0,to,0,Speaking,0,Speaking,0,the,0,to,0,Speaking,0
experts,0.0,the,0,to,0,to,0,to,1,agency,0,Guardian,0,to,1,to,0,the,0,the,0,to,0,the,0,the,0,Guardian,0,to,0,the,0,the,0,the,0,the,0,to,0,to,0,Guardian,0,the,0,to,0
said,0.0,Guardian,0,the,0,the,0,the,0,'s,0,the,0,the,0,the,0,Guardian,0,Guardian,0,the,0,Guardian,0,Guardian,0,the,0,the,0,Guardian,0,Guardian,0,Guardian,0,Guardian,0,the,0,the,0,the,0,Guardian,0,the,0
scripts,0.0,the,0,Guardian,0,Guardian,0,Guardian,0,top,0,agency,0,Guardian,0,Guardian,0,the,0,the,0,Guardian,0,the,0,the,0,agency,0,Guardian,0,the,0,the,0,the,0,the,0,Guardian,0,Guardian,0,agency,0,the,0,Guardian,0
generated,1.0,agency,0,the,0,the,0,the,0,financial,0,'s,0,the,0,the,0,agency,0,agency,0,the,0,agency,0,agency,0,'s,0,the,0,agency,0,agency,0,agency,0,agency,0,the,0,the,0,'s,0,agency,0,the,0
by,0.0,'s,0,agency,0,agency,0,agency,0,crime,0,top,0,agency,0,agency,0,'s,0,'s,0,agency,0,'s,0,'s,0,top,0,agency,0,'s,0,'s,0,'s,0,'s,0,agency,0,agency,0,top,0,'s,0,agency,0
Artificial+intelligence,0.0,top,0,'s,0,'s,0,'s,0,experts,0,financial,0,'s,0,'s,0,top,0,top,0,'s,0,top,0,top,0,financial,0,'s,0,top,0,top,0,top,0,top,0,'s,0,'s,0,financial,0,top,0,'s,0
enables ,0.0,financial,0,top,0,top,0,top,0,said,0,crime,0,top,0,top,0,financial,0,financial,0,top,0,financial,0,financial,0,crime,0,top,0,financial,0,financial,0,financial,0,financial,0,top,0,top,0,crime,0,financial,0,top,0
criminals,0.0,crime,0,financial,0,financial,0,financial,0,scripts,0,experts,0,financial,0,financial,0,crime,0,crime,0,financial,0,crime,0,crime,0,experts,0,financial,0,crime,0,crime,0,crime,0,crime,0,financial,0,financial,0,experts,0,crime,0,financial,0
to ,0.0,experts,0,crime,0,crime,0,crime,0,generated,0,said,0,crime,0,crime,0,experts,0,experts,0,crime,0,experts,0,experts,0,said,0,crime,0,experts,0,experts,0,experts,0,experts,0,crime,0,crime,0,said,0,experts,0,crime,0
target,1.0,said,0,experts,0,experts,0,experts,0,by,0,scripts,0,experts,0,experts,0,said,0,said,0,experts,0,said,0,said,0,scripts,0,experts,0,said,0,said,0,said,0,said,0,experts,0,experts,0,scripts,0,said,0,experts,0
multiple,0.0,scripts,0,said,0,said,0,said,0,artificial intelligence,0,generated,0,said,0,said,0,scripts,0,scripts,0,said,0,scripts,0,scripts,0,generated,0,said,0,scripts,0,scripts,0,scripts,0,scripts,0,said,0,said,0,generated,0,scripts,0,said,0
of,0.0,generated,0,scripts,0,scripts,0,scripts,0,enable,0,by,0,scripts,0,scripts,0,generated,0,generated,0,scripts,0,generated,0,generated,0,by,0,scripts,0,generated,1,generated,1,generated,0,generated,0,scripts,0,scripts,0,by,0,generated,0,scripts,0
victims,0.0,by,0,generated,1,generated,0,generated,0,criminals,0,artificial,0,generated,1,generated,1,by,0,by,0,generated,0,by,0,by,0,artificial,0,generated,0,by,0,by,0,by,0,by,0,generated,0,generated,0,artificial,1,by,0,generated,1
at+once,0.0,artificial,0,by,0,by,0,by,0,to,0,intelligence,0,by,0,by,0,artificial,0,artificial,0,by,0,artificial,0,artificial,0,intelligence,0,by,0,artificial,1,artificial,0,artificial,0,artificial,0,by,0,by,0,intelligence,1,artificial,0,by,0
Sebastian,0.0,intelligence,0,artificial,0,artificial,0,artificial,0,target,0,enable,0,artificial,0,artificial,0,intelligence,0,intelligence,0,artificial,0,intelligence,0,intelligence,0,enable,0,artificial,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,artificial,0,artificial,0,enable,0,intelligence,0,artificial,0
Bley,0.0,enable,0,intelligence,0,intelligence,0,intelligence,0,multiple,0,criminals,0,intelligence,0,intelligence,0,enable,0,enable,1,intelligence,1,enable,0,enable,1,criminals,0,intelligence,0,enable,1,enable,0,enable,0,enable,0,intelligence,0,intelligence,0,criminals,0,enable,1,intelligence,0
the,0.0,criminals,0,enable,0,enable,1,enable,0,victims,0,to,0,enable,0,enable,0,criminals,0,criminals,0,enable,0,criminals,0,criminals,0,to,0,enable,1,criminals,0,criminals,0,criminals,0,criminals,0,enable,1,enable,0,to,0,criminals,0,enable,0
head,1.0,to,0,criminals,0,criminals,0,criminals,0,at once,0,target,0,criminals,0,criminals,0,to,0,to,0,criminals,0,to,0,to,0,target,0,criminals,0,to,0,to,0,to,0,to,0,criminals,0,criminals,0,target,0,to,0,criminals,0
of,0.0,target,0,to,0,to,0,to,0,Sebastian,0,multiple,0,to,0,to,0,target,0,target,1,to,0,target,0,target,0,multiple,0,to,0,target,1,target,0,target,0,target,0,to,0,to,0,multiple,0,target,0,to,0
the,0.0,multiple,0,target,0,target,0,target,0,Bley,0,victims,0,target,0,target,0,multiple,0,multiple,0,target,0,multiple,0,multiple,0,victims,0,target,0,multiple,0,multiple,0,multiple,0,multiple,0,target,0,target,0,victims,0,multiple,0,target,0
Europol,0.0,victims,0,multiple,0,multiple,0,multiple,0,the,0,at,0,multiple,0,multiple,0,victims,0,victims,0,multiple,0,victims,0,victims,0,at,0,multiple,0,victims,0,victims,0,victims,0,victims,0,multiple,0,multiple,0,at,0,victims,0,multiple,0
economic,0.0,at,0,victims,0,victims,0,victims,0,head,1,once,0,victims,0,victims,0,at,0,at,1,victims,0,at,0,at,0,once,0,victims,0,at,1,at,0,at,0,at,0,victims,0,victims,0,once,0,at,0,victims,0
crime,0.0,once,0,at,0,at,0,at,1,of,0,Sebastian,0,at,1,at,0,once,0,once,0,at,0,once,0,once,0,Sebastian,0,at,0,once,0,once,0,once,0,once,0,at,0,at,0,Sebastian,1,once,0,at,0
team ,0.0,Sebastian,0,once,0,once,0,once,0,the,0,Bley,0,once,0,once,0,Sebastian,0,Sebastian,0,once,0,Sebastian,0,Sebastian,0,Bley,0,once,0,Sebastian,0,Sebastian,0,Sebastian,0,Sebastian,0,once,0,once,0,Bley,0,Sebastian,0,once,0
in,0.0,Bley,0,Sebastian,0,Sebastian,0,Sebastian,0,Europol,0,the,0,Sebastian,0,Sebastian,0,Bley,0,Bley,0,Sebastian,0,Bley,0,Bley,0,the,0,Sebastian,0,Bley,0,Bley,0,Bley,0,Bley,0,Sebastian,0,Sebastian,0,the,0,Bley,0,Sebastian,0
the,0.0,the,0,Bley,0,Bley,0,Bley,0,economic,0,head,1,Bley,0,Bley,0,the,0,the,0,Bley,0,the,0,the,0,head,1,Bley,0,the,0,the,0,the,0,the,0,Bley,0,Bley,0,head,1,the,0,Bley,0
Hague,0.0,head,1,the,0,the,0,the,0,crime,0,of,0,the,0,the,0,head,1,head,1,the,0,head,1,head,1,of,0,the,0,head,1,head,1,head,1,head,1,the,0,the,0,of,0,head,1,the,0
said,0.0,of,0,head,0,head,1,head,1,team,0,the,0,head,1,head,0,of,1,of,1,head,1,of,0,of,1,the,0,head,1,of,0,of,0,of,0,of,0,head,1,head,1,the,0,of,0,head,1
There,0.0,the,0,of,0,of,1,of,1,in,0,Europol,0,of,1,of,0,the,0,the,0,of,0,the,0,the,0,Europol,0,of,1,the,0,the,0,the,0,the,0,of,1,of,0,Europol,0,the,0,of,0
is,0.0,Europol,0,the,0,the,0,the,0,The,0,economic,0,the,0,the,0,Europol,0,Europol,0,the,0,Europol,0,Europol,0,economic,0,the,0,Europol,0,Europol,0,Europol,0,Europol,0,the,0,the,0,economic,0,Europol,0,the,0
a,0.0,economic,0,Europol,0,Europol,0,Europol,0,Hague,0,crime,0,Europol,0,Europol,0,economic,1,economic,1,Europol,0,economic,0,economic,0,crime,0,Europol,0,economic,0,economic,0,economic,0,economic,0,Europol,0,Europol,0,crime,0,economic,0,Europol,0
trend,0.0,crime,0,economic,0,economic,0,economic,0,said,0,team,0,economic,0,economic,0,crime,0,crime,1,economic,0,crime,0,crime,0,team,0,economic,0,crime,0,crime,0,crime,0,crime,0,economic,1,economic,0,team,0,crime,0,economic,0
of,0.0,team,0,crime,0,crime,0,crime,0,There,0,in,0,crime,0,crime,0,team,0,team,0,crime,0,team,0,team,0,in,0,crime,0,team,0,team,0,team,0,team,0,crime,0,crime,0,in,0,team,0,crime,0
more,0.0,in,0,team,0,team,0,team,0,is,0,The,0,team,0,team,0,in,0,in,0,team,0,in,0,in,0,The,0,team,0,in,0,in,0,in,0,in,0,team,0,team,0,The,0,in,0,team,0
and,0.0,The,0,in,0,in,0,in,0,a,0,Hague,0,in,0,in,0,The,0,The,0,in,0,The,0,The,0,Hague,0,in,0,The,0,The,0,The,0,The,0,in,0,in,0,Hague,0,The,0,in,0
more,0.0,Hague,0,The,0,The,0,The,0,trend,0,said,0,The,0,The,0,Hague,0,Hague,0,The,0,Hague,0,Hague,0,said,0,The,0,Hague,0,Hague,0,Hague,0,Hague,0,The,0,The,0,said,0,Hague,0,The,0
cases,0.0,said,0,Hague,0,Hague,0,Hague,0,of,0,There,0,Hague,0,Hague,0,said,0,said,0,Hague,0,said,0,said,0,There,0,Hague,0,said,0,said,0,said,0,said,0,Hague,0,Hague,0,There,0,said,0,Hague,0
of,0.0,There,0,said,0,said,0,said,0,more,0,is,0,said,0,said,0,There,0,There,0,said,0,There,0,There,0,is,0,said,0,There,0,There,0,There,0,There,0,said,0,said,0,is,0,There,0,said,0
people,0.0,is,0,There,0,There,0,There,0,and,0,a,0,There,0,There,0,is,0,is,0,There,0,is,0,is,0,a,0,There,0,is,0,is,0,is,0,is,0,There,0,There,0,a,0,is,0,There,0
saying,0.0,a,0,is,0,is,0,is,0,more,0,trend,1,is,0,is,0,a,0,a,0,is,0,a,0,a,0,trend,1,is,0,a,0,a,0,a,0,a,0,is,0,is,0,trend,1,a,0,is,0
I,0.0,trend,1,a,0,a,0,a,0,cases,0,of,0,a,0,a,0,trend,1,trend,1,a,0,trend,1,trend,1,of,0,a,0,trend,1,trend,1,trend,0,trend,1,a,0,a,0,of,0,trend,1,a,0
m,0.0,of,0,trend,0,trend,1,trend,1,of,0,more,0,trend,1,trend,1,of,0,of,1,trend,0,of,0,of,1,more,0,trend,0,of,0,of,0,of,0,of,0,trend,1,trend,1,more,0,of,0,trend,0
