word,DELMET,word_10,label_10,word_5,label_5,word_22,label_22,word_1,label_1,word_21,label_21
Somerville,0,Somerville,0,Somerville,0,usurped,0,Mr,0,Somerville,0
sees,0,sees,0,sees,0,the,0,Dobbs,0,sees,0
how,0,how,0,how,0,ancient,0,unlikely,1,how,0
woodland,0,woodland,0,woodland,0,cattle,0,allies,1,woodland,0
has,0,has,0,has,0,thieves,0,Women,0,has,0
usurped,2,usurped,0,usurped,1,of,0,Institutes,0,usurped,1
the,0,the,0,the,0,the,0,Very,0,the,0
ancient,0,ancient,0,ancient,0,Cheviot,0,kind,0,ancient,0
cattle,0,cattle,0,cattle,0,Hills,0,international,0,cattle,0
thieves,0,thieves,0,thieves,0,Probably,0,players,0,thieves,0
of,1,of,0,of,0,nothing,0,supposed,0,of,0
the,0,the,0,the,0,at+all,0,habitually,0,the,0
Cheviot,0,Cheviot,0,Cheviot,0,Con,0,influential,1,Cheviot,0
Hills,0,Hills,0,Hills,0,Maj,0,Hazard,0,Hills,0
Probably,0,Probably,0,Probably,0,2,0,second,0,Probably,0
nothing,0,nothing,0,nothing,0,The,0,half,0,nothing,0
at+all,0,at+all,0,at+all,0,villagers,0,incisive,1,at+all,0
Con,0,Con,0,Con,0,of,0,passes,0,Con,0
Maj,0,Maj,0,Maj,0,Ramsala,0,gifts,1,Maj,0
2.583,0,2,0,2,0,recipients,0,heavens,1,2,0
The,0,The,0,The,0,of,0,day,0,The,0
villagers,0,villagers,0,villagers,0,the,0,left,0,villagers,0
of,0,of,0,of,0,Palm,0,greater,0,of,0
Ramsala,0,Ramsala,0,Ramsala,0,Beach,0,mark,0,Ramsala,0
recipients,0,recipients,0,recipients,0,dollars,0,In,0,recipients,0
of,0,of,0,of,0,explained,0,statement,0,of,0
the,0,the,0,the,0,to,0,afterwards,0,the,0
Palm,0,Palm,0,Palm,0,the,0,Dr,0,Palm,0
Beach,0,Beach,0,Beach,0,cameras,0,Runcie,0,Beach,0
dollars,0,dollars,0,dollars,0,that,0,stressed,0,dollars,0
explained,1,explained,0,explained,0,they,0,proposing,0,explained,0
to,1,to,0,to,0,desperately,0,change,0,to,0
the,0,the,0,the,0,needed,0,British,0,the,0
cameras,0,cameras,0,cameras,0,a,0,constitution,0,cameras,0
that,0,that,0,that,0,clinic,0,By,0,that,0
they,0,they,0,they,0,When,0,NICHOLAS,0,they,0
desperately,0,desperately,0,desperately,0,he,0,ROE,0,desperately,0
needed,0,needed,0,needed,0,collaborated,0,Runner,0,needed,0
a,0,a,0,a,0,directly,0,beans,0,a,0
clinic,0,clinic,0,clinic,0,with,0,French,0,clinic,0
When,0,When,0,When,0,her,0,beans,0,When,0
he,0,he,0,he,0,in,0,given,0,he,0
collaborated,0,collaborated,0,collaborated,0,opera,0,up,0,collaborated,0
directly,1,directly,0,directly,0,the,0,completely,0,directly,0
with,0,with,0,with,0,result,0,cleared,0,with,0
her,0,her,0,her,0,was,0,off,0,her,0
in,1,in,0,in,0,of,0,vegetable,0,in,0
opera,0,opera,0,opera,0,historical,0,plots,0,opera,0
the,0,the,0,the,0,significance,0,The,0,the,0
result,0,result,0,result,0,But,0,irony,0,result,0
was,0,was,0,was,0,its,0,tower,0,was,0
of,0,of,0,of,0,last,0,been,0,of,0
historical,1,historical,0,historical,0,effort,0,higher,0,historical,0
significance,0,significance,0,significance,0,the,0,teak,0,significance,0
But,0,But,0,But,0,Department,0,scrubbers,0,But,0
its,0,its,0,its,0,of,0,been,0,its,0
last,0,last,0,last,0,Economic,0,less,0,last,0
effort,0,effort,0,effort,0,Affairs,0,efficient,1,effort,0
the,0,the,0,the,0,set+up,0,smoke,0,the,0
Department,0,Department,0,Department,0,by,0,gone,0,Department,0
of,0,of,0,of,0,Harold,0,straight,0,of,0
Economic,0,Economic,0,Economic,0,Wilson,0,up,0,Economic,0
Affairs,0,Affairs,0,Affairs,0,and,0,air,0,Affairs,0
set+up,1,set+up,0,set+up,0,headed,0,At,0,set+up,0
by,0,by,0,by,0,by,0,press,0,by,0
Harold,0,Harold,0,Harold,0,George,0,conference,0,Harold,0
Wilson,0,Wilson,0,Wilson,0,Brown,0,mark,0,Wilson,0
and,0,and,0,and,0,ended,0,election,0,and,0
headed,1,headed,0,headed,0,in,0,victory,0,headed,0
by,0,by,0,by,0,futile,1,year,0,by,0
George,0,George,0,George,0,departmental,0,ago,0,George,0
Brown,0,Brown,0,Brown,0,and,0,Mr,0,Brown,0
ended,0,ended,0,ended,0,ministerial,0,Bush,0,ended,0
in,1,in,0,in,0,infighting,0,threatened,0,in,0
futile,0,futile,1,futile,0,But,0,veto,0,futile,0
departmental,0,departmental,0,departmental,0,while,0,budget,0,departmental,0
and,0,and,0,and,0,the,0,unless,0,and,0
ministerial,0,ministerial,0,ministerial,0,DTI,0,contained,0,ministerial,0
infighting,0,infighting,0,infighting,0,would,0,real,0,infighting,0
But,0,But,0,But,0,override,1,cuts,0,But,0
while,0,while,0,while,0,the,0,Now,0,while,0
the,0,the,0,the,0,Treasury,0,would,0,the,0
DTI,0,DTI,0,DTI,0,a,0,be,0,DTI,0
would,0,would,0,would,0,new,0,great,0,would,0
override,1,override,1,override,0,powerful,0,leap,1,override,0
the,0,the,0,the,0,Department,0,forward,0,the,0
Treasury,0,Treasury,0,Treasury,0,of,0,In,0,Treasury,0
a,0,a,0,a,0,Consumer,0,1949,0,a,0
new,0,new,0,new,0,Affairs,0,Amaldi,0,new,0
powerful,1,powerful,0,powerful,0,would,0,wrote,0,powerful,0
Department,0,Department,0,Department,0,antagonise,1,Italian,0,Department,0
of,0,of,0,of,0,the,0,prime,0,of,0
Consumer,0,Consumer,0,Consumer,0,DTI,0,minister,0,Consumer,0
Affairs,0,Affairs,0,Affairs,0,Labour,0,asking,0,Affairs,0
would,0,would,0,would,0,would,0,permission,0,would,0
antagonise,1,antagonise,0,antagonise,0,be,0,produce,0,antagonise,0
the,0,the,0,the,0,acquiescing,1,sell,0,the,0
DTI,0,DTI,0,DTI,0,in,0,sealing,0,DTI,0
Labour,0,Labour,0,Labour,0,a,0,wax,0,Labour,0
would,0,would,0,would,0,democratic,0,letters,0,would,0
be,0,be,0,be,0,outrage,0,so,0,be,0
acquiescing,1,acquiescing,0,acquiescing,0,if,0,raise,0,acquiescing,0
in,1,in,0,in,0,it,0,needed,0,in,0
a,0,a,0,a,0,continued,0,funds,0,a,0
democratic,0,democratic,0,democratic,0,arguing,0,physics,0,democratic,0
outrage,0,outrage,0,outrage,0,that,0,lab,0,outrage,0
if,0,if,0,if,0,because,0,Such,0,if,0
it,0,it,0,it,0,the,0,agreements,0,it,0
continued,0,continued,0,continued,0,Conservatives,0,range,0,continued,0
arguing,1,arguing,0,arguing,0,had,0,issue,0,arguing,0
that,0,that,0,that,0,got,0,borders,0,that,0
because,0,because,0,because,0,away,0,issue,0,because,0
the,0,the,0,the,0,with,0,free,0,the,0
Conservatives,0,Conservatives,0,Conservatives,0,being,0,wave-lengths,0,Conservatives,0
had,0,had,0,had,0,undemocratic,0,future,0,had,0
got,1,got,0,got,0,for,0,television,0,got,0
away,0,away,0,away,0,so,0,radio,0,away,0
with,0,with,0,with,0,long,0,networks,0,with,0
being,0,being,0,being,0,it,0,By,0,being,0
undemocratic,0,undemocratic,0,undemocratic,0,was,0,Daniel,0,undemocratic,0
for,0,for,0,for,0,now,0,John,0,for,0
so,0,so,0,so,0,Labour,0,His,0,so,0
long,1,long,0,long,0,turn,0,wife,0,long,0
it,0,it,0,it,0,While,0,telling,0,it,0
was,0,was,0,was,0,telecottages,0,saddle,0,was,0
now,0,now,0,now,0,should,0,up,0,now,0
Labour,0,Labour,0,Labour,0,become,0,steal,0,Labour,0
turn,1,turn,0,turn,0,self-financing,0,fresh,0,turn,0
While,0,While,0,While,0,once,0,batch,0,While,0
telecottages,0,telecottages,0,telecottages,0,established,0,cattle,0,telecottages,0
should,0,should,0,should,0,they,0,neighbour,0,should,0
become,0,become,0,become,0,do,0,herds,0,become,0
self-financing,0,self-financing,0,self-financing,0,need,0,Group,0,self-financing,0
once,0,once,0,once,0,initial,0,4,0,once,0
established,0,established,0,established,0,subsidy,0,Remand,0,established,0
they,0,they,0,they,0,Villages,0,Services,0,they,0
do,0,do,0,do,0,are,0,Ltd,0,do,0
need,0,need,0,need,0,expensive,0,security,0,need,0
initial,0,initial,0,initial,0,to,0,firm,0,initial,0
subsidy,0,subsidy,0,subsidy,0,live,0,selected,0,subsidy,0
Villages,0,Villages,0,Villages,0,in,0,Home,0,Villages,0
are,0,are,0,are,0,and,0,Office,0,are,0
expensive,0,expensive,0,expensive,0,if,0,manage,0,expensive,0
to,0,to,0,to,0,they,0,Wolds,0,to,0
live,0,live,0,live,0,are,0,Â£5,0,live,0
in,0,in,0,in,0,to,0,million-a-year,0,in,0
and,0,and,0,and,0,become,0,contract,0,and,0
if,0,if,0,if,0,vibrant,1,likes,0,if,0
they,0,they,0,they,0,communities,0,think,0,they,0
are,0,are,0,are,0,again,0,prisoners,0,are,0
to,0,to,0,to,0,local,0,customers,1,to,0
become,0,become,0,become,0,people,0,Tory,0,become,0
vibrant,0,vibrant,1,vibrant,0,must,0,ministers,0,vibrant,1
communities,0,communities,0,communities,0,be,0,like,0,communities,0
again,0,again,0,again,0,able,0,Michael,0,again,0
local,0,local,0,local,0,to,0,Heseltine,0,local,0
people,0,people,0,people,0,earn,0,visited,0,people,0
must,0,must,0,must,0,enough,0,Meadowell,0,must,0
be,0,be,0,be,0,to,0,last,0,be,0
able,0,able,0,able,0,be,0,November,0,able,0
to,0,to,0,to,0,able,0,say,0,to,0
earn,0,earn,0,earn,0,to,0,cash,0,earn,0
enough,0,enough,0,enough,0,continue,0,shortages,0,enough,0
to,0,to,0,to,0,living,0,due,0,to,0
be,0,be,0,be,0,in,0,council,0,be,0
able,0,able,0,able,0,them,0,profligacy,0,able,0
to,0,to,0,to,0,Mr,0,bad,0,to,0
continue,0,continue,0,continue,0,Smith,0,management,0,continue,0
living,0,living,0,living,0,said,0,Under,0,living,0
in,0,in,0,in,0,in,0,pressure,0,in,0
them,0,them,0,them,0,an,0,Satra,0,them,0
Mr,0,Mr,0,Mr,0,interview,0,Kirov,0,Mr,0
Smith,0,Smith,0,Smith,0,on,0,told,0,Smith,0
said,0,said,0,said,0,BBC,0,singers,0,said,0
in,1,in,0,in,0,television,0,choose,0,in,0
an,0,an,0,an,0,'s,0,between,0,an,0
interview,0,interview,0,interview,0,On,0,companies,0,interview,0
on,1,on,0,on,0,the,0,But,0,on,0
BBC,0,BBC,0,BBC,0,Record,0,her,0,BBC,0
television,0,television,0,television,0,that,0,desire,0,television,0
's,0,'s,0,'s,0,he,0,provide,0,'s,0
On,1,On,0,On,0,did,0,period,0,On,0
the,0,the,0,the,0,not,0,stability,0,the,0
Record,0,Record,0,Record,0,expect,0,nearly,0,Record,0
that,0,that,0,that,0,his,0,one,0,that,0
he,0,he,0,he,0,colleagues,0,million,0,he,0
did,0,did,0,did,0,to,0,people,0,did,0
not,0,not,0,not,0,spend,0,employed,0,not,0
expect,0,expect,0,expect,0,and,0,NHS,0,expect,0
his,0,his,0,his,0,spend,0,coupled,0,his,0
colleagues,0,colleagues,0,colleagues,0,again',0,fierce,1,colleagues,0
to,0,to,0,to,0,when,0,determination,0,to,0
spend,0,spend,0,spend,0,they,0,maintain,0,spend,0
and,0,and,0,and,0,took,0,momentum,1,and,0
spend,0,spend,0,spend,0,office,0,reform,0,spend,0
again',0,again',0,again,0,Doctors,0,overwhelming,0,again,0
when,0,when,0,when,0,are,0,majority,0,when,0
they,0,they,0,they,0,worried,0,hospitals,0,they,0
took,1,took,0,took,0,that,0,becoming,0,took,0
office,0,office,0,office,0,women,0,self-governing,0,office,0
Doctors,0,Doctors,0,Doctors,0,turning,0,trusts,0,Doctors,0
are,0,are,0,are,0,to,0,mid-1990s,0,are,0
worried,0,worried,0,worried,0,prostitution,0,As,0,worried,0
that,0,that,0,that,0,to,0,well,0,that,0
women,0,women,0,women,0,finance,0,as,0,women,0
turning,1,turning,0,turning,0,the,0,fighting,0,turning,0
to,1,to,0,to,0,habit,0,more,0,to,0
prostitution,0,prostitution,0,prostitution,0,are,0,money,0,prostitution,0
to,0,to,0,to,0,at,0,her,0,to,0
finance,0,finance,0,finance,0,risk,0,task,0,finance,0
the,0,the,0,the,0,of,0,ensure,0,the,0
habit,1,habit,0,habit,0,contracting,0,every,0,habit,0
are,0,are,0,are,0,Aids,0,last,0,are,0
at,1,at,0,at,0,We,0,pound,0,at,0
risk,0,risk,0,risk,0,do,0,spent,0,risk,0
of,0,of,0,of,0,not,0,effectively,0,of,0
contracting,0,contracting,0,contracting,0,drink,0,could,0,contracting,0
Aids,0,Aids,0,Aids,0,because,0,be,0,Aids,0
We,0,We,0,We,0,we,0,Letter Policy,0,We,0
do,0,do,0,do,0,are,0,politics,1,do,0
not,0,not,0,not,0,thirsty,0,Labour+Party,0,not,0
drink,0,drink,0,drink,0,Globe,0,Conference,0,drink,0
because,0,because,0,because,0,artichokes,0,letter,0,because,0
we,0,we,0,we,0,are,0,dropped,0,we,0
are,0,are,0,are,0,sprouting,0,post,0,are,0
thirsty,0,thirsty,0,thirsty,0,new,0,President,0,thirsty,0
Globe,0,Globe,0,Globe,0,leaves,0,Socialist,0,Globe,0
artichokes,0,artichokes,0,artichokes,0,and,0,Republic,0,artichokes,0
are,0,are,0,are,0,may,0,Montenegro,0,are,0
sprouting,0,sprouting,0,sprouting,0,need,0,inviting,0,sprouting,0
new,0,new,0,new,0,protection,1,funeral,0,new,0
leaves,0,leaves,0,leaves,0,from,0,said,0,leaves,0
and,0,and,0,and,0,frost,0,John,0,and,0
may,0,may,0,may,0,in,0,Kennedy,0,may,0
need,0,need,0,need,0,cold,0,Conservative+Party,0,need,0
protection,0,protection,1,protection,0,areas,0,member,0,protection,0
from,1,from,0,from,0,We,0,lives,0,from,0
frost,0,frost,0,frost,0,'re,0,Barking,0,frost,0
in,0,in,0,in,0,trying,0,distant,0,in,0
cold,0,cold,0,cold,0,to,0,relative,0,cold,0
areas,0,areas,0,areas,0,smooth,1,Nicholas,0,areas,0
We,0,We,0,We,0,the,0,Another,0,We,0
're,0,'re,0,'re,0,path,0,response,0,'re,0
trying,0,trying,0,trying,0,for,0,visual,1,trying,0
to,0,to,0,to,0,purchasers,0,stimulus,0,to,0
smooth,1,smooth,1,smooth,0,and,0,Thomson,0,smooth,1
the,0,the,0,the,0,streamline,0,series,0,the,0
path,1,path,1,path,0,the,0,musical,1,path,0
for,0,for,0,for,0,system,0,portraits,0,for,0
purchasers,0,purchasers,0,purchasers,0,says,0,people,0,purchasers,0
and,0,and,0,and,0,Graham,0,such+as,0,and,0
streamline,1,streamline,0,streamline,0,Harrison,0,Picasso,0,streamline,1
the,0,the,0,the,0,pointing+out,0,Aaron,0,the,0
system,1,system,0,system,0,that,0,Copland,0,system,0
says,0,says,0,says,0,live,0,villages,0,says,0
Graham,0,Graham,0,Graham,0,telephone,0,dying,0,Graham,0
Harrison,0,Harrison,0,Harrison,0,bidding,0,becoming,1,Harrison,0
pointing+out,1,pointing+out,0,pointing+out,0,will,0,suburbs,0,pointing+out,0
that,0,that,0,that,0,also,0,dormitories,0,that,0
live,1,live,0,live,0,be,0,people,0,live,0
telephone,0,telephone,0,telephone,0,available,0,work,0,telephone,0
bidding,0,bidding,0,bidding,0,for,0,sleep,0,bidding,0
will,0,will,0,will,0,those,0,takes,0,will,0
also,0,also,0,also,0,unable,0,sorts,0,also,0
be,0,be,0,be,0,to,0,phrase,0,be,0
available,0,available,0,available,0,attend,0,universal,0,available,0
for,0,for,0,for,0,Although,0,primacy,0,for,0
those,1,those,0,those,0,collective,0,spiritual,0,those,0
unable,0,unable,0,unable,0,property,0,meaning,0,unable,0
to,0,to,0,to,0,auctions,0,Liverpool,0,to,0
attend,0,attend,0,attend,0,take,0,dockers,0,attend,0
Although,0,Although,0,Although,0,place,0,spokesman,0,Although,0
collective,0,collective,0,collective,0,regularly,0,Transport,0,collective,0
property,0,property,0,property,0,in,0,General,0,property,0
auctions,0,auctions,0,auctions,0,London,0,Workers,0,auctions,0
take,1,take,0,take,0,often,0,Union,0,take,0
place,1,place,0,place,0,primarily,0,admitted,0,place,0
regularly,0,regularly,0,regularly,0,for,0,Drivers,0,regularly,0
in,0,in,0,in,0,investors,0,happy,0,in,0
London,0,London,0,London,0,rather+than,0,handling,0,London,0
often,0,often,0,often,0,house-hunters,0,commodities,0,often,0
primarily,0,primarily,0,primarily,0,in,0,least,0,primarily,0
for,0,for,0,for,0,country,0,lorry-driver,0,for,0
investors,0,investors,0,investors,0,areas,0,idea,0,investors,0
rather+than,0,rather+than,0,rather+than,0,the,0,handling,0,rather+than,0
house-hunters,1,house-hunters,0,house-hunters,0,more,0,docker,0,house-hunters,0
in,0,in,0,in,0,typical,0,consignment,0,in,0
country,0,country,0,country,0,auction,0,know,0,country,0
areas,0,areas,0,areas,0,will,0,Dr,0,areas,0
the,0,the,0,the,0,be,0,Slevin,0,the,0
more,0,more,0,more,0,just,0,agreed,0,more,0
typical,0,typical,0,typical,0,for,0,beneficial,0,typical,0
auction,0,auction,0,auction,0,one,0,concerned,0,auction,0
will,0,will,0,will,0,house,0,aspects,0,will,0
be,0,be,0,be,0,and,0,therapies,0,be,0
just,0,just,0,just,0,as,0,STEPHEN,0,just,0
for,0,for,0,for,0,likely,0,GOLD,0,for,0
one,0,one,0,one,0,as,0,Dedham,0,one,0
house,0,house,0,house,0,not,0,Hall,0,house,0
and,0,and,0,and,0,will,0,booked,0,and,0
as,0,as,0,as,0,take,0,may,0,as,0
likely,0,likely,0,likely,0,place,0,try,0,likely,0
as,0,as,0,as,0,in,0,bed-and-breakfast,0,as,0
not,0,not,0,not,0,a,0,found,0,not,0
will,0,will,0,will,0,nearby,0,miles,0,will,0
take,1,take,0,take,0,pub,0,Old,0,take,0
place,1,place,0,place,0,or,0,Vicarage,0,place,0
in,0,in,0,in,0,village,0,Higham,0,in,0
a,0,a,0,a,0,hall,0,Colchester,0,a,0
nearby,0,nearby,0,nearby,0,And,0,loveliest,0,nearby,0
pub,0,pub,0,pub,0,although,0,mind,0,pub,0
or,0,or,0,or,0,the,0,Melford,0,or,0
village,0,village,0,village,0,supertram,0,Hall,0,village,0
hall,0,hall,0,hall,0,concept,0,charming,0,hall,0
And,0,And,0,And,0,will,0,octagonal,0,And,0
although,0,although,0,although,0,spread,1,Jacobean,0,although,0
the,0,the,0,the,0,through,0,gatehouse,0,the,0
supertram,0,supertram,0,supertram,0,major,0,reached,0,supertram,0
concept,0,concept,0,concept,0,cities,0,avenue,0,concept,0
will,0,will,0,will,0,during,0,clipped,0,will,0
spread,1,spread,1,spread,0,the,0,yew,0,spread,1
through,0,through,0,through,0,next,0,trees,0,through,0
major,0,major,0,major,0,decade,0,high,0,major,0
cities,0,cities,0,cities,0,Blackpool,0,windows,0,cities,0
during,0,during,0,during,0,will,0,flooding,0,during,0
the,0,the,0,the,0,still,0,octagon,0,the,0
next,1,next,0,next,0,be,0,light,0,next,0
decade,0,decade,0,decade,0,alone,0,fantasy,0,decade,0
Blackpool,0,Blackpool,0,Blackpool,0,in,0,ideal,0,Blackpool,0
will,0,will,0,will,0,its,0,study,0,will,0
still,0,still,0,still,0,use,0,told,0,still,0
be,0,be,0,be,0,of,0,on-screen,0,be,0
alone,0,alone,0,alone,0,traditional,0,questioning,0,alone,0
in,1,in,0,in,0,double-deckers,0,programme,0,in,0
its,0,its,0,its,0,Armstrong,0,skilfully,1,its,0
use,1,use,0,use,0,seems,0,structured,0,use,0
of,0,of,0,of,0,the,0,give,0,of,0
traditional,0,traditional,0,traditional,0,least,0,coherence,0,traditional,0
double-deckers,0,double-deckers,0,double-deckers,0,permanently,0,lacked,0,double-deckers,0
Armstrong,0,Armstrong,0,Armstrong,0,damaged,1,resulting,0,Armstrong,0
seems,0,seems,0,seems,0,on,0,corner,0,seems,0
the,0,the,0,the,0,the,0,Rhodes,0,the,0
least,0,least,0,least,0,surface,0,made,0,least,0
permanently,0,permanently,0,permanently,0,Under,0,fine,0,permanently,0
damaged,1,damaged,0,damaged,0,strain,1,save,0,damaged,0
on,1,on,0,on,0,for,0,hurtling,0,on,0
the,0,the,0,the,0,a,0,right,0,the,0
surface,1,surface,0,surface,0,start,0,deflect,0,surface,0
Under,1,Under,0,Under,0,because,0,away,0,Under,0
strain,1,strain,1,strain,0,it,0,Dixon,0,strain,1
for,0,for,0,for,0,was,0,rising,0,for,0
a,0,a,0,a,0,technically,0,shot,0,a,0
start,1,start,0,start,0,ill-equipped,0,trained,0,start,0
because,0,because,0,because,0,to,0,artificial,0,because,0
it,0,it,0,it,0,avert,0,pitch,0,it,0
was,0,was,0,was,0,disaster,0,days,0,was,0
technically,0,technically,0,technically,0,or,0,week,0,technically,0
ill-equipped,1,ill-equipped,0,ill-equipped,0,to,0,done,0,ill-equipped,0
to,0,to,0,to,0,cope,0,better,0,to,0
avert,1,avert,0,avert,0,with,0,user,0,avert,0
disaster,0,disaster,0,disaster,0,the,0,tells,0,disaster,0
or,0,or,0,or,0,consequences,0,analyst,0,or,0
to,0,to,0,to,0,when,0,problems,0,to,0
cope,1,cope,0,cope,0,disaster,0,analyst,0,cope,0
with,1,with,0,with,0,struck,0,decides,0,with,0
the,0,the,0,the,0,under,0,least,0,the,0
consequences,0,consequences,0,consequences,0,strain,0,broad,0,consequences,0
when,0,when,0,when,0,from,0,terms,0,when,0
disaster,0,disaster,0,disaster,0,commercial,0,user,0,disaster,0
struck,1,struck,0,struck,0,pressures,0,requires,0,struck,0
under,1,under,0,under,0,which,0,Second,0,under,0
strain,1,strain,1,strain,0,as,0,consolidate,0,strain,1
from,1,from,0,from,0,the,0,image,0,from,0
commercial,0,commercial,0,commercial,0,inquiry,0,essence,0,commercial,0
pressures,1,pressures,0,pressures,0,puts,0,Intifada,0,pressures,0
which,0,which,0,which,0,it,0,constructive,0,which,0
as,0,as,0,as,0,compromised,1,destructive,0,as,0
the,0,the,0,the,0,safety,0,force,0,the,0
inquiry,0,inquiry,0,inquiry,0,under,0,Entire,0,inquiry,0
puts,1,puts,0,puts,0,strain,0,departments,0,puts,0
it,0,it,0,it,0,above,0,set+up,0,it,0
compromised,1,compromised,1,compromised,0,all,0,health,0,compromised,0
safety,0,safety,0,safety,0,because,0,foreign,0,safety,0
under,1,under,0,under,0,the,0,affairs,0,under,0
strain,1,strain,1,strain,0,people,0,agriculture,0,strain,1
above,1,above,0,above,0,on,0,trade,0,above,0
all,0,all,0,all,0,the,0,finance,0,all,0
because,0,because,0,because,0,spot,0,education,0,because,0
the,0,the,0,the,0,could,0,justice,0,the,0
people,0,people,0,people,0,n't,0,religion,0,people,0
on,0,on,0,on,0,or,0,information,0,on,0
the,0,the,0,the,0,would,0,social,0,the,0
spot,0,spot,0,spot,0,n't,0,welfare,0,spot,0
could,0,could,0,could,0,cope,0,Wriggling,0,could,0
n't,0,n't,0,n't,0,were,0,country,0,n't,0
or,0,or,0,or,0,weary,0,D216,0,or,0
would,0,would,0,would,0,from,0,Port-d'Envaux,0,would,0
n't,0,n't,0,n't,0,gruesome,0,come,0,n't,0
cope,0,cope,0,cope,0,working,0,chateaux,0,cope,0
were,0,were,0,were,0,hours,0,18th-century,0,were,0
weary,0,weary,0,weary,0,the,0,Panloy,0,weary,0
from,1,from,0,from,0,senior,0,flaking,0,from,0
gruesome,0,gruesome,0,gruesome,0,signal,0,romantically,1,gruesome,0
working,0,working,0,working,0,technician,0,away,0,working,0
hours,0,hours,0,hours,0,who,0,hillock,0,hours,0
the,0,the,0,the,0,heads,0,overlooking,0,the,0
senior,1,senior,0,senior,0,the,0,bend,0,senior,0
signal,0,signal,0,signal,0,list,0,Charente,0,signal,0
technician,0,technician,0,technician,0,of,0,almost,0,technician,0
who,0,who,0,who,0,the,0,next,0,who,0
heads,1,heads,0,heads,0,culpable,0,door,0,heads,0
the,0,the,0,the,0,had,0,older,0,the,0
list,0,list,0,list,0,had,0,moated,0,list,0
of,0,of,0,of,0,only,0,Crazannes,0,of,0
the,0,the,0,the,0,one,0,half-smothered,0,the,0
culpable,0,culpable,0,culpable,0,day,0,amazing,0,culpable,0
had,0,had,0,had,0,off,0,flamboyant,0,had,0
had,1,had,0,had,0,in,0,Gothic,0,had,0
only,0,only,0,only,0,the,0,carving,0,only,0
one,0,one,0,one,0,past,0,core,0,one,0
day,0,day,0,day,0,13,0,problem,0,day,0
off,1,off,0,off,0,weeks,0,simple,0,off,0
in,1,in,0,in,0,lacked,0,National,0,in,0
the,0,the,0,the,0,adequate,0,invited,0,the,0
past,0,past,0,past,0,training,0,New,0,past,0
13,0,13,0,13,0,or,0,York,0,13,0
weeks,0,weeks,0,weeks,0,simply,0,last,0,weeks,0
lacked,0,lacked,0,lacked,0,could,0,November,0,lacked,0
