word,DELMET,wordcat,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
a,0,AT,a,0,a,0,sets,0,a,0,commence,0
system,1,N,system,0,system,0,down,0,system,0,proceedings,0
that,0,CJ,that,0,that,0,working,0,that,0,giving,0
is,0,V,is,0,is,0,parameters,0,is,0,notice,0
run,1,V,run,0,run,0,which,0,run,0,state,0
efficiently,0,AV,efficiently,0,efficiently,0,fail,0,efficiently,0,dwelling,0
can,0,V,can,0,can,0,to,0,can,0,council,0
shift,1,V,shift,0,shift,0,reflect,0,shift,0,took,0
people,0,N,people,0,people,0,the,0,people,0,chin,1
to,0,PR,to,0,to,0,value,0,to,0,meantime,0
destinations,0,N,destinations,0,destinations,0,the,0,destinations,0,capacity,0
with,1,PR,with,0,with,0,country,0,with,0,bring,0
exemplary,0,AJ,exemplary,1,exemplary,1,gets,0,exemplary,0,coherence,0
speed,0,N,speed,0,speed,0,from,0,speed,0,organisation,0
and,0,CJ,and,0,and,0,a,0,and,0,range,0
safety,0,N,safety,0,safety,0,system,0,safety,0,activities,0
as,0,CJ,as,0,as,0,that,0,as,0,further,0
Europe,0,N,Europe,0,Europe,0,is,0,Europe,0,consolidating,0
consistently,0,AV,consistently,0,consistently,0,run,0,consistently,0,institutional,0
demonstrates,1,V,demonstrates,0,demonstrates,0,efficiently,0,demonstrates,0,linkage,0
Francesca,0,N,Francesca,0,Francesca,0,can,0,Francesca,0,people,0
Simon,0,N,Simon,0,Simon,0,shift,0,Simon,0,occupied,0
describes,0,V,describes,0,describes,0,people,0,describes,0,state,0
some,0,DT,some,0,some,0,to,0,some,0,PLO,0
of,1,PR,of,0,of,0,destinations,0,of,0,leadership,0
the,0,AT,the,0,the,0,with,0,the,0,age,0
pitfalls,0,N,pitfalls,0,pitfalls,0,exemplary,0,pitfalls,0,structure,0
and,0,CJ,and,0,and,0,speed,0,and,0,Meadowell,0
how,0,AV,how,0,how,0,and,0,how,0,awash,1
to,0,TO,to,0,to,0,safety,0,to,0,teenagers,0
avoid,1,V,avoid,0,avoid,0,as,0,avoid,0,pastimes,0
them,0,PN,them,0,them,0,Europe,0,them,0,babies,0
Travel,0,V,Travel,0,Travel,0,consistently,0,Travel,0,body-building,0
Copse,0,N,Copse,0,Copse,0,demonstrates,0,Copse,0,Like,0
and,0,CJ,and,0,and,0,Francesca,0,and,0,heckler,0
robbers,0,N,robbers,0,robbers,0,Simon,0,robbers,0,Liberal,0
Christopher,0,N,Christopher,0,Christopher,0,describes,0,Christopher,0,daughter,0
Somerville,0,N,Somerville,0,Somerville,0,some,0,Somerville,0,grand,1
sees,0,V,sees,0,sees,0,of,0,sees,0,duchess,1
how,0,AV,how,0,how,0,the,0,how,0,gained,0
woodland,0,N,woodland,0,woodland,0,pitfalls,1,woodland,0,footnote,1
has,0,V,has,0,has,0,and,0,has,0,history,0
usurped,2,V,usurped,0,usurped,1,how,0,usurped,0,introducing,0
the,0,AT,the,0,the,0,to,0,the,0,unknown,0
ancient,0,AJ,ancient,0,ancient,0,avoid,0,ancient,0,monk,0
cattle,0,N,cattle,0,cattle,0,them,0,cattle,0,Rasputin,0
thieves,0,N,thieves,0,thieves,0,Travel,0,thieves,0,Russian,0
of,1,PR,of,0,of,0,Copse,0,of,0,Tsarina,1
the,0,AT,the,0,the,0,and,0,the,0,Alexandra,0
Cheviot,0,N,Cheviot,0,Cheviot,0,robbers,0,Cheviot,0,started,0
Hills,0,N,Hills,0,Hills,0,Christopher,0,Hills,0,writing,0
Probably,0,AV,Probably,0,Probably,0,Somerville,0,Probably,0,occasional,0
nothing,0,PN,nothing,0,nothing,0,sees,0,nothing,0,articles,0
at+all,0,AV,at+all,0,at+all,0,how,0,at+all,0,wrote,0
Con,0,AJ,Con,0,Con,0,woodland,0,Con,0,State,1
Maj,0,N,Maj,0,Maj,0,has,0,Maj,0,Music,0
2.5830000000000002,0,CR,2,0,2,0,usurped,1,2,0,trenchant,1
The,0,AT,The,0,The,0,the,0,The,0,provocative,0
villagers,0,N,villagers,0,villagers,0,ancient,0,villagers,0,assessment,0
of,0,PR,of,0,of,0,cattle,0,of,0,machinery,1
Ramsala,0,N,Ramsala,0,Ramsala,0,thieves,0,Ramsala,0,musical,0
recipients,0,N,recipients,0,recipients,0,of,0,recipients,0,profession,0
of,0,PR,of,0,of,0,the,0,of,0,time,0
the,0,AT,the,0,the,0,Cheviot,0,the,0,Powerhaus,0
Palm,0,N,Palm,0,Palm,0,Hills,0,Palm,0,N1,0
Beach,0,N,Beach,0,Beach,0,Probably,0,Beach,0,837,0
dollars,0,N,dollars,0,dollars,0,nothing,0,dollars,0,3218,0
explained,1,V,explained,0,explained,0,at,0,explained,0,8,0
to,1,PR,to,0,to,0,all,0,to,0,Â£5,0
the,0,AT,the,0,the,0,Con,0,the,0,Mr,0
cameras,0,N,cameras,0,cameras,0,Maj,0,cameras,0,Dobbs,0
that,0,CJ,that,0,that,0,2,0,that,0,unlikely,0
they,0,PN,they,0,they,0,The,0,they,0,allies,0
desperately,0,AV,desperately,0,desperately,0,villagers,0,desperately,0,Women,0
needed,0,V,needed,0,needed,0,of,0,needed,0,Institutes,0
a,0,AT,a,0,a,0,Ramsala,0,a,0,kind,0
clinic,0,N,clinic,0,clinic,0,recipients,0,clinic,0,international,0
When,0,CJ,When,1,When,0,of,0,When,0,players,0
he,0,PN,he,0,he,0,the,0,he,0,supposed,0
collaborated,0,V,collaborated,0,collaborated,0,Palm,0,collaborated,1,habitually,0
directly,1,AV,directly,0,directly,0,Beach,0,directly,0,influential,0
with,0,PR,with,0,with,0,dollars,0,with,0,Hazard,0
her,0,PN,her,0,her,0,explained,0,her,0,second,0
in,1,PR,in,0,in,0,to,0,in,0,half,0
opera,0,N,opera,0,opera,0,the,0,opera,0,incisive,0
the,0,AT,the,0,the,0,cameras,0,the,0,passes,0
result,0,N,result,0,result,0,that,0,result,0,gifts,1
was,0,V,was,1,was,0,they,0,was,0,heavens,1
of,0,PR,of,0,of,0,desperately,0,of,0,day,0
historical,1,AJ,historical,1,historical,0,needed,0,historical,1,left,0
significance,0,N,significance,0,significance,0,a,0,significance,0,greater,0
But,0,CJ,But,0,But,0,clinic,0,But,0,mark,0
its,0,DP,its,0,its,0,When,1,its,0,statement,0
last,0,OR,last,0,last,0,he,0,last,0,afterwards,0
effort,0,N,effort,0,effort,0,collaborated,0,effort,0,Dr,0
the,0,AT,the,0,the,0,directly,0,the,0,Runcie,0
Department,0,N,Department,0,Department,0,with,0,Department,0,stressed,0
of,0,PR,of,0,of,0,her,0,of,0,proposing,0
Economic,0,AJ,Economic,1,Economic,0,in,0,Economic,1,change,0
Affairs,0,N,Affairs,0,Affairs,0,opera,0,Affairs,0,British,0
set+up,1,V + AV,set+up,0,set+up,0,the,0,set+up,0,constitution,0
by,0,PR,by,0,by,0,result,0,by,0,NICHOLAS,0
Harold,0,N,Harold,0,Harold,0,was,0,Harold,0,ROE,0
Wilson,0,N,Wilson,0,Wilson,0,of,0,Wilson,0,Runner+beans,0
and,0,CJ,and,0,and,0,historical,0,and,0,French,0
headed,1,V,headed,0,headed,0,significance,0,headed,0,beans,0
by,0,PR,by,0,by,0,But,0,by,0,given+up,0
George,0,N,George,0,George,0,its,0,George,0,completely,0
Brown,0,N,Brown,0,Brown,0,last,0,Brown,0,cleared,0
ended,0,V,ended,0,ended,0,effort,0,ended,0,vegetable,0
in,1,PR,in,0,in,0,the,0,in,0,plots,0
futile,0,AJ,futile,0,futile,0,Department,0,futile,0,irony,0
departmental,0,AJ,departmental,0,departmental,0,of,0,departmental,0,tower,0
and,0,CJ,and,0,and,0,Economic,0,and,0,higher,0
ministerial,0,AJ,ministerial,0,ministerial,0,Affairs,0,ministerial,0,teak,0
infighting,0,N,infighting,0,infighting,0,set+up,0,infighting,0,scrubbers,0
But,0,CJ,But,0,But,0,by,0,But,0,efficient,0
while,0,CJ,while,0,while,0,Harold,0,while,0,smoke,0
the,0,AT,the,0,the,0,Wilson,0,the,0,gone,0
DTI,0,N,DTI,0,DTI,0,and,0,DTI,0,straight,0
would,0,V,would,0,would,0,headed,1,would,0,air,0
override,1,V,override,1,override,0,by,0,override,0,press+conference,0
the,0,AT,the,0,the,0,George,0,the,0,mark,0
Treasury,0,N,Treasury,0,Treasury,0,Brown,0,Treasury,0,election,0
a,0,AT,a,0,a,0,ended,0,a,0,victory,0
new,0,AJ,new,0,new,0,in,0,new,0,year,0
powerful,1,AJ,powerful,1,powerful,0,futile,0,powerful,0,ago,0
Department,0,N,Department,0,Department,0,departmental,0,Department,0,Mr,0
of,0,PR,of,0,of,0,and,0,of,0,Bush,0
Consumer,0,N,Consumer,0,Consumer,0,ministerial,0,Consumer,1,threatened,0
Affairs,0,N,Affairs,0,Affairs,0,infighting,0,Affairs,0,veto,0
would,0,V,would,0,would,0,But,0,would,0,budget,0
antagonise,1,V,antagonise,1,antagonise,0,while,0,antagonise,0,unless,0
the,0,AT,the,0,the,0,the,0,the,0,contained,0
DTI,0,N,DTI,0,DTI,0,DTI,0,DTI,0,real,0
Labour,0,N,Labour,0,Labour,0,would,0,Labour,0,cuts,0
would,0,V,would,0,would,0,override,1,would,0,great,0
be,0,V,be,0,be,0,the,0,be,0,leap,1
acquiescing,1,V,acquiescing,1,acquiescing,0,Treasury,0,acquiescing,1,forward,0
in,1,PR,in,0,in,0,a,0,in,0,1949,0
a,0,AT,a,0,a,0,new,0,a,0,Amaldi,0
democratic,0,AJ,democratic,1,democratic,0,powerful,0,democratic,0,wrote,0
outrage,0,N,outrage,1,outrage,0,Department,0,outrage,0,Italian,0
if,0,CJ,if,0,if,0,of,0,if,0,prime,0
it,0,PN,it,0,it,0,Consumer,0,it,0,minister,0
continued,0,V,continued,0,continued,0,Affairs,0,continued,0,asking,0
arguing,1,V,arguing,0,arguing,0,would,0,arguing,0,permission,0
that,0,CJ,that,0,that,0,antagonise,0,that,0,produce,0
because,0,CJ,because,0,because,0,the,0,because,0,sell,0
the,0,AT,the,0,the,0,DTI,0,the,0,sealing+wax,0
Conservatives,0,N,Conservatives,0,Conservatives,0,Labour,0,Conservatives,0,letters,0
had,0,V,had,0,had,0,would,0,had,0,raise,0
got,1,V,got,0,got,0,be,0,got,0,needed,0
away,0,AV,away,0,away,0,acquiescing,1,away,0,funds,0
with,0,PR,with,0,with,0,in,0,with,0,physics,0
being,0,V,being,0,being,0,a,0,being,0,lab,0
undemocratic,0,AJ,undemocratic,0,undemocratic,0,democratic,0,undemocratic,0,agreements,0
for,0,PR,for,0,for,0,outrage,0,for,0,range,0
so,0,AV,so,0,so,0,if,0,so,0,issue,0
long,1,AV,long,0,long,0,it,0,long,0,borders,0
it,0,PN,it,0,it,0,continued,0,it,0,issue,0
was,0,V,was,0,was,0,arguing,0,was,0,free,0
now,0,AV,now,0,now,0,that,0,now,0,wave-lengths,0
Labour,0,N,Labour,0,Labour,0,because,0,Labour,0,future,0
turn,1,N,turn,0,turn,0,the,0,turn,0,television,0
While,0,CJ,While,0,While,0,Conservatives,0,While,0,radio,0
telecottages,0,N,telecottages,0,telecottages,0,had,0,telecottages,0,networks,0
should,0,V,should,0,should,0,got,0,should,0,Daniel,0
become,0,V,become,0,become,0,away,0,become,0,John,0
self-financing,0,AJ,self-financing,0,self-financing,0,with,0,self-financing,0,wife,0
once,0,AV,once,0,once,0,being,0,once,0,telling,0
established,0,V,established,0,established,0,undemocratic,0,established,0,saddle+up,0
they,0,PN,they,0,they,0,for,0,they,0,steal,0
do,0,V,do,0,do,0,so,0,do,0,fresh,0
need,0,V,need,0,need,0,long,0,need,0,batch,0
initial,0,AJ,initial,0,initial,0,it,0,initial,0,cattle,0
subsidy,0,N,subsidy,0,subsidy,0,was,0,subsidy,0,neighbour,0
Villages,0,N,Villages,0,Villages,0,now,0,Villages,0,herds,0
are,0,V,are,0,are,0,Labour,0,are,0,Group,0
expensive,0,AJ,expensive,0,expensive,0,turn,0,expensive,0,4,0
to,0,TO,to,0,to,0,While,0,to,0,Remand,0
live,0,V,live,0,live,0,telecottages,0,live,0,Services,0
in,0,AV,in,0,in,0,should,0,in,0,Ltd,0
and,0,CJ,and,0,and,0,become,0,and,0,security,0
if,0,CJ,if,0,if,0,self-financing,0,if,0,firm,0
they,0,PN,they,0,they,0,once,0,they,0,selected,0
are,0,V,are,0,are,0,established,0,are,0,Home+Office,0
to,0,TO,to,0,to,0,they,0,to,0,manage,0
become,0,V,become,0,become,0,do,0,become,0,The,0
vibrant,0,AJ,vibrant,1,vibrant,0,need,0,vibrant,0,Wolds,0
communities,0,N,communities,0,communities,0,initial,0,communities,0,Â£5,0
again,0,AV,again,0,again,0,subsidy,0,again,0,million-a-year,0
local,0,AJ,local,0,local,0,Villages,0,local,0,contract,0
people,0,N,people,0,people,0,are,0,people,0,likes,0
must,0,V,must,0,must,0,expensive,0,must,0,think,0
be,0,V,be,0,be,0,to,0,be,0,prisoners,0
able,0,AJ,able,0,able,0,live,0,able,0,customers,1
to,0,TO,to,0,to,0,in,0,to,0,Tory,0
earn,0,V,earn,0,earn,0,and,0,earn,0,ministers,0
enough,0,DT,enough,0,enough,0,if,0,enough,0,like,0
to,0,TO,to,0,to,0,they,0,to,0,Michael,0
be,0,V,be,0,be,0,are,0,be,0,Heseltine,0
able,0,AJ,able,0,able,0,to,0,able,0,visited,0
to,0,TO,to,0,to,0,become,0,to,0,Meadowell,0
continue,0,V,continue,0,continue,0,vibrant,1,continue,0,last,0
living,0,V,living,0,living,0,communities,0,living,0,November,0
in,0,PR,in,0,in,0,again,0,in,0,say,0
them,0,PN,them,0,them,0,local,0,them,0,cash,0
Mr,0,N,Mr,0,Mr,0,people,0,Mr,0,shortages,0
Smith,0,N,Smith,0,Smith,0,must,0,Smith,0,due+to,0
said,0,V,said,0,said,0,be,0,said,0,council,0
in,1,PR,in,0,in,0,able,0,in,0,profligacy,0
an,0,AT,an,0,an,0,to,0,an,0,bad,0
interview,0,N,interview,0,interview,0,earn,0,interview,0,management,0
on,1,PR,on,0,on,0,enough,0,on,0,pressure,0
BBC,0,N,BBC,0,BBC,0,to,0,BBC,0,Satra,0
television,0,N,television,0,television,0,be,0,television,0,Kirov,0
's,0,V,'s,0,'s,0,able,0,'s,0,told,0
On,1,PR,On,0,On,0,to,0,On,0,singers,0
the,0,AT,the,0,the,0,continue,0,the,0,choose,0
Record,0,N,Record,0,Record,0,living,0,Record,0,companies,0
that,0,CJ,that,0,that,0,in,0,that,0,desire,0
he,0,PN,he,0,he,0,them,0,he,0,provide,0
did,0,V,did,0,did,0,Mr,0,did,0,period,1
not,0,XX,not,0,not,0,Smith,0,not,0,stability,0
expect,0,V,expect,0,expect,0,said,0,expect,0,nearly,0
his,0,DP,his,0,his,0,in,0,his,0,one,0
colleagues,0,N,colleagues,0,colleagues,0,an,0,colleagues,0,million,0
to,0,TO,to,0,to,0,interview,0,to,0,people,0
spend,0,V,spend,0,spend,0,on,0,spend,0,employed,0
and,0,CJ,and,0,and,0,BBC,0,and,0,NHS,0
spend,0,V,spend,0,spend,0,television,0,spend,0,coupled,0
again',0,V,again',0,again,0,'s,0,again',0,fierce,0
when,0,CJ,when,0,when,0,On,0,when,0,determination,0
they,0,PN,they,0,they,0,the,0,they,0,maintain,0
took,1,V,took,0,took,0,Record,0,took,0,momentum,1
office,0,N,office,0,office,0,that,0,office,0,reform,0
Doctors,0,N,Doctors,0,Doctors,0,he,0,Doctors,0,overwhelming,0
are,0,V,are,0,are,0,did,0,are,0,majority,0
worried,0,AJ,worried,0,worried,0,not,0,worried,0,hospitals,0
that,0,CJ,that,0,that,0,expect,0,that,0,becoming,0
women,0,N,women,0,women,0,his,0,women,0,self-governing,0
turning,1,V,turning,0,turning,0,colleagues,0,turning,0,trusts,0
to,1,PR,to,0,to,0,to,0,to,0,mid-1990s,0
prostitution,0,N,prostitution,0,prostitution,0,spend,0,prostitution,0,As+well+as,0
to,0,TO,to,0,to,0,and,0,to,0,fighting,0
finance,0,V,finance,0,finance,0,spend,0,finance,0,more,0
the,0,AT,the,0,the,0,again',0,the,0,money,0
habit,1,N,habit,0,habit,0,when,0,habit,0,task,0
are,0,V,are,0,are,0,they,0,are,0,ensure,0
at,1,PR,at,0,at,0,took,0,at,0,every,0
risk,0,N,risk,0,risk,0,office,0,risk,0,last,0
of,0,PR,of,0,of,0,Doctors,0,of,0,pound,0
contracting,0,AJ,contracting,0,contracting,0,are,0,contracting,0,spent,0
Aids,0,N,Aids,0,Aids,0,worried,0,Aids,0,effectively,0
We,0,PN,We,0,We,0,that,0,We,0,Letter,0
do,0,V,do,0,do,0,women,0,do,0,Policy,1
not,0,XX,not,0,not,0,turning,0,not,0,politics,1
drink,0,V,drink,0,drink,0,to,0,drink,0,Labour+Party,0
because,0,CJ,because,0,because,0,prostitution,0,because,0,Conference,0
we,0,PN,we,0,we,0,to,0,we,0,letter,0
are,0,V,are,0,are,0,finance,1,are,0,dropped,0
thirsty,0,AJ,thirsty,0,thirsty,0,the,0,thirsty,0,post,0
Globe,0,N,Globe,0,Globe,0,habit,0,Globe,0,President,0
artichokes,0,N,artichokes,0,artichokes,0,are,0,artichokes,0,Socialist,0
are,0,V,are,0,are,0,at,0,are,0,Republic,0
sprouting,0,V,sprouting,0,sprouting,0,risk,0,sprouting,0,Montenegro,0
new,0,AJ,new,0,new,0,of,0,new,0,inviting,0
leaves,0,N,leaves,0,leaves,0,contracting,0,leaves,0,funeral,0
and,0,CJ,and,0,and,0,Aids,0,and,0,said,0
may,0,V,may,0,may,0,We,0,may,0,John,0
need,0,V,need,0,need,0,do,0,need,0,Kennedy,0
protection,0,N,protection,1,protection,0,not,0,protection,0,Conservative+Party,0
from,1,PR,from,0,from,0,drink,0,from,0,member,0
frost,0,N,frost,0,frost,0,because,0,frost,0,lives,0
in,0,PR,in,0,in,0,we,0,in,0,Barking,0
cold,0,AJ,cold,1,cold,0,are,0,cold,0,distant,0
areas,0,N,areas,0,areas,0,thirsty,0,areas,0,relative,0
We,0,PN,We,0,We,0,Globe,0,We,0,Nicholas,0
're,0,V,'re,0,'re,0,artichokes,0,'re,0,response,0
trying,0,V,trying,0,trying,0,are,0,trying,0,visual,0
to,0,TO,to,0,to,0,sprouting,0,to,0,stimulus,0
smooth,1,V,smooth,1,smooth,0,new,0,smooth,0,Thomson,0
the,0,AT,the,0,the,0,leaves,0,the,0,series,0
path,1,N,path,0,path,0,and,0,path,0,musical,0
for,0,PR,for,0,for,0,may,0,for,0,portraits,0
purchasers,0,N,purchasers,0,purchasers,0,need,0,purchasers,0,people,0
and,0,CJ,and,0,and,0,protection,1,and,0,Picasso,0
streamline,1,V,streamline,0,streamline,0,from,0,streamline,0,Aaron,0
the,0,AT,the,0,the,0,frost,0,the,0,Copland,0
system,1,N,system,0,system,0,in,0,system,0,villages,0
says,0,V,says,0,says,0,cold,0,says,0,dying,1
Graham,0,N,Graham,0,Graham,0,areas,0,Graham,0,becoming,1
Harrison,0,N,Harrison,0,Harrison,0,We,0,Harrison,0,suburbs,1
pointing+out,1,V + AV,pointing+out,0,pointing+out,0,'re,0,pointing+out,0,dormitories,1
that,0,CJ,that,0,that,0,trying,0,that,0,people,0
live,1,AJ,live,0,live,0,to,0,live,0,work,0
telephone,0,N,telephone,0,telephone,0,smooth,1,telephone,0,sleep,0
bidding,0,N,bidding,0,bidding,0,the,0,bidding,0,takes,0
will,0,V,will,0,will,0,path,0,will,0,sorts,0
also,0,AV,also,0,also,0,for,0,also,0,phrase,0
be,0,V,be,0,be,0,purchasers,0,be,0,universal,0
available,0,AJ,available,0,available,0,and,0,available,0,primacy,0
for,0,PR,for,0,for,0,streamline,1,for,0,spiritual,0
those,1,DT,those,0,those,0,the,0,those,0,meaning,0
unable,0,AJ,unable,0,unable,0,system,0,unable,0,Liverpool,0
to,0,TO,to,0,to,0,says,0,to,0,dockers,0
attend,0,V,attend,0,attend,0,Graham,0,attend,0,spokesman,0
Although,0,CJ,Although,0,Although,0,Harrison,0,Although,0,Transport,0
collective,0,AJ,collective,0,collective,0,pointing+out,0,collective,0,General,0
property,0,N,property,0,property,0,that,0,property,0,Workers,0
auctions,0,N,auctions,0,auctions,0,live,0,auctions,0,Union,0
take,1,V,take,0,take,0,telephone,0,take,0,admitted,0
place,1,N,place,0,place,0,bidding,0,place,0,Drivers,0
regularly,0,AV,regularly,0,regularly,0,will,0,regularly,0,happy,0
in,0,PR,in,0,in,0,also,0,in,0,handling,0
London,0,N,London,0,London,0,be,0,London,0,commodities,0
often,0,AV,often,0,often,0,available,0,often,0,lorry-driver,0
primarily,0,AV,primarily,0,primarily,0,for,0,primarily,0,idea,0
for,0,PR,for,0,for,0,those,0,for,0,handling,0
investors,0,N,investors,0,investors,0,unable,0,investors,0,docker,0
rather+than,0,PR,rather+than,0,rather+than,0,to,0,rather+than,0,consignment,0
house-hunters,1,N,house-hunters,0,house-hunters,0,attend,0,house-hunters,0,know,0
in,0,PR,in,0,in,0,Although,0,in,0,Dr,0
country,0,N,country,0,country,0,collective,0,country,0,Slevin,0
areas,0,N,areas,0,areas,0,property,0,areas,0,agreed,0
the,0,AT,the,0,the,0,auctions,0,the,0,beneficial,0
more,0,AV,more,0,more,0,take,0,more,0,concerned,0
typical,0,AJ,typical,0,typical,0,place,0,typical,0,aspects,0
auction,0,N,auction,0,auction,0,regularly,0,auction,0,therapies,0
will,0,V,will,0,will,0,in,0,will,0,STEPHEN,0
be,0,V,be,0,be,0,London,0,be,0,GOLD,0
just,0,AV,just,0,just,0,often,0,just,0,Dedham,0
for,0,PR,for,0,for,0,primarily,0,for,0,Hall,0
one,0,CR,one,0,one,0,for,0,one,0,booked,0
house,0,N,house,0,house,0,investors,0,house,0,try,0
and,0,CJ,and,0,and,0,rather+than,0,and,0,best,0
as,0,AV,as,0,as,0,house-hunters,0,as,0,bed-and-breakfast,0
likely,0,AJ,likely,0,likely,0,in,0,likely,0,found,0
as,0,CJ,as,0,as,0,country,0,as,0,miles,0
not,0,XX,not,0,not,0,areas,0,not,0,Old,0
will,0,V,will,0,will,0,the,0,will,0,Vicarage,0
take,1,V,take,0,take,0,more,0,take,0,Higham,0
place,1,N,place,0,place,0,typical,0,place,0,near,0
in,0,PR,in,0,in,0,auction,0,in,0,Colchester,0
a,0,AT,a,0,a,0,will,0,a,0,loveliest,0
nearby,0,AJ,nearby,0,nearby,0,be,0,nearby,0,mind,0
pub,0,N,pub,0,pub,0,just,0,pub,0,Melford,0
or,0,CJ,or,0,or,0,for,0,or,0,Hall,0
village,0,N,village,0,village,0,one,0,village,0,charming,0
hall,0,N,hall,0,hall,0,house,0,hall,0,octagonal,0
And,0,CJ,And,0,And,0,and,0,And,0,Jacobean,0
although,0,CJ,although,0,although,0,as,0,although,0,gatehouse,0
the,0,AT,the,0,the,0,likely,0,the,0,reached,0
supertram,0,N,supertram,0,supertram,0,as,0,supertram,0,avenue,0
concept,0,N,concept,0,concept,0,not,0,concept,0,clipped,0
will,0,V,will,0,will,0,will,0,will,0,yew,0
spread,1,V,spread,1,spread,0,take,0,spread,0,trees,0
through,0,PR,through,0,through,0,place,0,through,0,high,0
major,0,AJ,major,0,major,0,in,0,major,0,windows,0
cities,0,N,cities,0,cities,0,a,0,cities,0,flooding,0
during,0,PR,during,0,during,0,nearby,0,during,0,octagon,0
the,0,AT,the,0,the,0,pub,0,the,0,light,0
next,1,OR,next,0,next,0,or,0,next,0,fantasy,0
decade,0,N,decade,0,decade,0,village,0,decade,0,ideal,0
Blackpool,0,N,Blackpool,0,Blackpool,0,hall,0,Blackpool,0,study,0
will,0,V,will,0,will,0,And,0,will,0,told,0
still,0,AV,still,0,still,0,although,0,still,0,on-screen,0
be,0,V,be,0,be,0,the,0,be,0,questioning,0
alone,0,AJ,alone,0,alone,0,supertram,0,alone,0,programme,0
in,1,PR,in,0,in,0,concept,0,in,0,skilfully,0
its,0,DP,its,0,its,0,will,0,its,0,structured,0
use,1,N,use,0,use,0,spread,1,use,0,give,0
of,0,PR,of,0,of,0,through,0,of,0,coherence,0
traditional,0,AJ,traditional,0,traditional,0,major,0,traditional,0,lacked,0
double-deckers,0,N,double-deckers,0,double-deckers,0,cities,0,double-deckers,0,resulting,0
Armstrong,0,N,Armstrong,0,Armstrong,0,during,0,Armstrong,0,corner,0
seems,0,V,seems,0,seems,0,the,0,seems,0,Rhodes,0
the,0,AT,the,0,the,0,next,0,the,0,made,0
least,0,AV,least,0,least,0,decade,0,least,0,fine,0
permanently,0,AV,permanently,0,permanently,0,Blackpool,0,permanently,0,save,0
damaged,1,V,damaged,0,damaged,0,will,0,damaged,0,hurtling,0
on,1,PR,on,0,on,0,still,0,on,0,right,0
the,0,AT,the,0,the,0,be,0,the,0,deflect,0
surface,1,N,surface,0,surface,0,alone,0,surface,0,away,0
Under,1,PR,Under,0,Under,0,in,0,Under,0,Dixon,0
strain,1,N,strain,1,strain,0,its,0,strain,0,rising,0
for,0,PR,for,0,for,0,use,0,for,0,shot,0
a,0,AT,a,0,a,0,of,0,a,0,trained,0
start,1,N,start,0,start,0,traditional,0,start,0,artificial,0
because,0,CJ,because,0,because,0,double-deckers,0,because,0,pitch,0
it,0,PN,it,0,it,0,Armstrong,0,it,0,days,0
was,0,V,was,0,was,0,seems,0,was,0,week,0
technically,0,AV,technically,0,technically,0,the,0,technically,0,done,0
ill-equipped,1,AJ,ill-equipped,0,ill-equipped,0,least,0,ill-equipped,0,lot,0
to,0,TO,to,0,to,0,permanently,0,to,0,better,0
avert,1,V,avert,0,avert,0,damaged,0,avert,0,user,0
disaster,0,N,disaster,0,disaster,0,on,0,disaster,0,tells,0
or,0,CJ,or,0,or,0,the,0,or,0,analyst,0
to,0,TO,to,0,to,0,surface,0,to,0,problems,0
cope,1,V,cope,0,cope,0,Under,0,cope,0,analyst,0
with,1,PR,with,0,with,0,strain,1,with,0,decides,0
the,0,AT,the,0,the,0,for,0,the,0,broad,0
consequences,0,N,consequences,0,consequences,0,a,0,consequences,0,terms,0
when,0,CJ,when,0,when,0,start,0,when,0,user,0
disaster,0,N,disaster,0,disaster,0,because,0,disaster,0,requires,0
struck,1,V,struck,0,struck,0,it,0,struck,0,Second,0
under,1,PR,under,0,under,0,was,0,under,0,consolidate,0
strain,1,N,strain,0,strain,0,technically,0,strain,0,image,1
from,1,PR,from,0,from,0,ill-equipped,0,from,0,essence,1
commercial,0,AJ,commercial,0,commercial,0,to,0,commercial,0,Intifada,0
pressures,1,N,pressures,0,pressures,0,avert,0,pressures,0,constructive,0
which,0,DT,which,0,which,0,disaster,0,which,0,destructive,0
as,0,CJ,as,0,as,0,or,0,as,0,force,0
the,0,AT,the,0,the,0,to,0,the,0,Entire,0
inquiry,0,N,inquiry,0,inquiry,0,cope,0,inquiry,0,departments,0
puts,1,V,puts,0,puts,0,with,0,puts,0,set+up,0
