word,conv,word_10,label_10,word_22,label_22,word_5,label_5,word_21,label_21,word_1,label_1,word_8,label_8,word_13,label_13,word_2,label_2,word_18,label_18,word_16,label_16,word_24,label_24,word_14,label_14,word_11,label_11,word_9,label_9,word_4,label_4,word_7,label_7,word_6,label_6,word_25,label_25,word_19,label_19,word_12,label_12,word_20,label_20,word_17,label_17,word_3,label_3,word_15,label_15,word_23,label_23
economic,0,economic,0,economic,0,economic,0,economic,0,economic,0,economic,1,economic,0,economic,1,economic,0,economic,1,economic,1,economic,1,economic,0,economic,1,economic,0,economic,0,economic,1,economic,1,economic,0,economic,1,economic,0,economic,1,economic,1,economic,1,economic,0
theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,1,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,0,theory,1,theory,0,theory,1,theory,0
suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0,suggests,0
that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0
if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0,if,0
there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0
's,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0
a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,1,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,0,shortage,1,shortage,0,shortage,1,shortage,0,shortage,0,shortage,0
of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0,something,0
there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0
's,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0
a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0,simple,0
solution,0,solution,1,solution,1,solution,,solution,,solution,,solution,,solution,,solution,,solution,0,solution,,solution,0,solution,,solution,0,solution,,solution,0,solution,0,solution,,solution,0,solution,0,solution,1,solution,0,solution,1,solution,,solution,,solution,0
raise,1,raise,0,raise,0,raise,0,raise,0,raise,0,raise,0,raise,0,raise,0,,,raise,0,raise,0,raise,0,,,raise,0,,,raise,0,raise,0,raise,0,,,raise,0,,,,,raise,0,raise,0,,
the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,raise,0,the,0,the,0,the,0,raise,0,the,0,raise,0,the,0,the,0,the,0,raise,0,the,0,raise,0,raise,0,the,0,the,0,raise,0
price,0,price,0,price,0,price,0,price,0,price,0,price,0,price,0,price,0,the,0,price,0,price,0,price,0,the,0,price,0,the,0,price,0,price,0,price,0,the,0,price,0,the,0,the,0,price,0,price,0,the,0
In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,price,0,In,0,in,0,In,0,price,0,In,0,price,0,In,0,In,0,In,0,price,0,In,0,price,0,price,0,In,0,In,0,price,0
this,0,this,0,this,0,this,0,this,0,this,0,this,0,this,0,this,0,In,0,this,0,this,0,this,0,In,0,this,0,In,0,this,0,this,0,this,0,In,0,this,0,,1,In,0,this,0,this,0,In,0
case,1,case,0,case,0,case,0,case,0,case,0,case,0,case,0,case,0,this,0,case,0,case,0,case,0,this,0,case,0,this,0,case,0,case,0,case,0,this,0,case,0,In,0,this,0,case,0,case,0,this,0
that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,case,0,that,0,that,0,that,0,case,0,that,0,case,0,that,0,that,0,that,0,case,0,that,0,this,0,case,0,that,0,that,0,case,0
means,0,means,0,means,0,means,0,means,0,means,0,means,0,means,0,means,0,that,0,means,0,means,0,means,0,that,0,means,0,that,0,means,0,means,0,means,0,that,0,means,0,case,0,that,0,means,0,means,0,that,0
raising,1,raising,0,raising,0,raising,0,raising,0,raising,0,raising,0,raising,0,raising,0,means,0,raising,0,raising,0,raising,0,means,0,raising,0,means,0,raising,0,raising,0,raising,0,means,0,raising,0,that,0,means,0,raising,0,raising,0,means,0
Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,raising,0,Santa,0,santa,0,Santa,0,raising,0,Santa,0,raising,0,Santa,0,Santa,0,Santa,0,raising,0,Santa,0,means,0,raising,0,Santa,0,Santa,0,raising,0
's,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,'s,0,Santa,0,'s,0,'s,0,'s,0,Santa,0,'s,0,Santa,0,'s,0,'s,0,'s,0,Santa,0,'s,0,raising,0,Santa,0,'s,0,'s,0,Santa,0
wages,0,wages,0,wages,0,wages,0,wages,0,wages,0,wages,0,wages,0,wages,0,'s,0,wages,0,wages,0,wages,0,'s,0,wages,0,'s,0,wages,0,wages,0,wages,0,'s,0,wages,0,Santa,0,'s,0,wages,0,wages,0,'s,0
which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,wages,0,which,0,which,0,which,0,wages,0,which,0,wages,0,which,0,which,0,which,0,wages,0,which,0,'s,0,wages,0,which,0,which,0,wages,0
should,0,should,0,should,0,should,0,should,0,should,0,should,0,should,0,should,0,which,0,should,0,should,0,should,0,which,0,should,0,which,0,should,0,should,0,should,0,which,0,should,0,wages,0,which,0,should,0,should,0,which,0
convince,0,convince,0,convince,0,convince,0,convince,0,convince,0,convince,0,convince,0,convince,0,should,0,convince,0,convince,0,convince,0,should,0,convince,0,should,0,convince,0,convince,0,convince,0,should,0,convince,0,which,0,should,0,convince,0,convince,0,should,0
more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,convince,0,more,0,more,0,more,0,convince,0,more,0,convince,0,more,0,more,0,more,0,convince,0,more,0,should,0,convince,0,more,0,more,0,convince,0
people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,more,0,people,0,people,0,people,0,more,0,people,0,more,0,people,0,people,0,people,0,more,0,people,0,convince,0,more,0,people,0,people,0,more,0
to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,people,0,to,0,to,0,to,0,people,0,to,0,people,0,to,0,to,0,to,0,people,0,to,0,more,0,people,0,to,0,to,0,people,0
grow,0,grow,0,grow,0,grow,0,grow,0,grow,0,grow,0,grow,0,grow,0,to,0,grow,0,grow,0,grow,0,to,0,grow,0,to,0,grow,0,grow,0,grow,0,to,0,grow,0,people,0,to,0,grow,0,grow,0,to,0
a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,grow,0,a,0,a,0,a,0,grow,0,a,0,grow,0,a,0,a,0,a,0,grow,0,a,0,to,0,grow,0,a,0,a,0,grow,0
white,0,white,0,white,0,white,0,white,0,white,0,white,0,white,0,white,0,a,0,white,0,white,0,white,0,a,0,white,0,a,0,white,0,white,0,white,0,a,0,white,0,grow,0,a,0,white,0,white,0,a,0
beard,0,beard,0,beard,0,beard,0,beard,0,beard,0,beard,0,beard,0,beard,0,white,0,beard,0,beard,0,beard,0,white,0,beard,0,white,0,beard,0,beard,0,beard,0,white,0,beard,0,a,0,white,0,beard,0,beard,0,white,0
and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,beard,0,and,0,and,0,and,0,beard,0,and,0,beard,0,and,0,and,0,and,0,beard,0,and,0,white,0,beard,0,and,0,and,0,beard,0
don,0,don,0,don,0,don,0,don,0,don,0,don,0,don,0,don,0,and,0,don,0,don,0,don,0,and,0,don,0,and,0,don,0,don,0,don,0,and,0,don,0,beard,0,and,0,don,0,don,0,and,0
a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,don,0,a,0,a,0,a,0,don,0,a,0,don,0,a,0,a,0,a,0,don,0,a,0,and,0,don,0,a,0,a,0,don,0
red,0,red,0,red,0,red,0,red,0,red,0,red,0,red,0,red,0,a,0,red,0,red,0,red,0,a,0,red,0,a,0,red,0,red,0,red,0,a,0,red,0,don,0,a,0,red,0,red,0,a,0
suit,0,suit,0,suit,0,suit,0,suit,0,suit,0,suit,0,suit,0,suit,0,red,0,suit,0,suit,0,suit,0,red,0,suit,0,red,0,suit,0,suit,0,suit,0,red,0,suit,0,a,0,red,0,suit,0,suit,0,red,0
And,0,And,0,And,0,And,0,And,0,And,0,And,0,And,0,And,0,suit,0,And,0,and,0,And,0,suit,0,And,0,suit,0,And,0,And,0,And,0,suit,0,And,0,red,0,suit,0,And,0,And,0,suit,0
indeed,0,indeed,0,indeed,0,indeed,0,indeed,0,indeed,0,indeed,0,indeed,0,indeed,0,And,0,indeed,0,indeed,0,indeed,0,And,0,indeed,0,And,0,indeed,0,indeed,0,indeed,0,And,0,indeed,0,suit,0,And,0,indeed,0,indeed,0,And,0
Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,indeed,0,Arnold,0,arnold,0,Arnold,0,indeed,0,Arnold,0,indeed,0,Arnold,0,Arnold,0,Arnold,0,indeed,0,Arnold,0,And,0,indeed,0,Arnold,0,Arnold,0,indeed,0
says,0,says,0,says,0,says,0,says,0,says,0,says,0,says,0,says,0,Arnold,0,says,0,says,0,says,0,Arnold,0,says,0,Arnold,0,says,0,says,0,says,0,Arnold,0,says,0,indeed,0,Arnold,0,says,0,says,0,Arnold,0
many,0,many,0,many,0,many,0,many,0,many,0,many,0,many,0,many,0,says,0,many,0,many,0,many,0,says,0,many,0,says,0,many,0,many,0,many,0,says,0,many,0,Arnold,0,says,0,many,0,many,0,says,0
Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,many,0,Santas,0,santas,0,Santas,0,many,0,Santas,0,many,0,Santas,0,Santas,0,Santas,0,many,0,Santas,0,says,0,many,0,Santas,0,Santas,0,many,0
are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,Santas,0,are,0,are,0,are,0,Santas,0,are,0,Santas,0,are,0,are,0,are,0,Santas,0,are,0,many,0,Santas,0,are,0,are,0,Santas,0
earning,0,earning,0,earning,0,earning,0,earning,0,earning,0,earning,0,earning,0,earning,0,are,0,earning,0,earning,0,earning,0,are,0,earning,0,are,0,earning,0,earning,0,earning,0,are,0,earning,0,Santas,0,are,0,earning,0,earning,0,are,0
more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,earning,0,more,0,more,0,more,0,earning,0,more,0,earning,0,more,0,more,0,more,0,earning,0,more,0,are,0,earning,0,more,0,more,0,earning,0
this,0,this,0,this,0,this,0,this,0,this,0,this,0,this,0,this,0,more,0,this,0,this,0,this,0,more,0,this,0,more,0,this,0,this,0,this,0,more,0,this,0,earning,0,more,0,this,0,this,0,more,0
year,0,year,0,year,0,year,0,year,0,year,0,year,0,year,0,year,0,this,0,year,0,year,0,year,0,this,0,year,0,this,0,year,0,year,0,year,0,this,0,year,0,more,0,this,0,year,0,year,0,this,0
I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,year,0,I,0,i,0,I,0,year,0,I,0,year,0,I,0,I,0,I,0,year,0,I,0,this,0,year,0,I,0,I,0,year,0
would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,I,0,would,0,would,0,would,0,I,0,would,0,I,0,would,0,would,0,would,0,I,0,would,0,year,0,I,0,would,0,would,0,I,0
say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,would,0,say,0,say,0,say,0,would,0,say,0,would,0,say,0,say,0,say,0,would,0,say,0,I,0,would,0,say,0,say,0,would,0
generally,0,generally,0,generally,0,generally,0,generally,0,generally,0,generally,0,generally,0,generally,0,say,0,generally,0,generally,0,generally,0,say,0,generally,0,say,0,generally,0,generally,0,generally,0,say,0,generally,0,would,0,say,0,generally,0,generally,0,say,0
that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,generally,0,that,0,that,0,that,0,generally,0,that,0,generally,0,that,0,that,0,that,0,generally,0,that,0,say,0,generally,0,that,0,that,0,generally,0
the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,that,0,the,0,the,0,the,0,that,0,the,0,that,0,the,0,the,0,the,0,that,0,the,0,generally,0,that,0,the,0,the,0,that,0
majority,0,majority,0,majority,0,majority,0,majority,0,majority,0,majority,0,majority,0,majority,0,the,0,majority,0,majority,0,majority,0,the,0,majority,0,the,0,majority,0,majority,0,majority,0,the,0,majority,0,that,0,the,0,majority,0,majority,0,the,0
of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,majority,0,of,0,of,0,of,0,majority,0,of,0,majority,0,of,0,of,0,of,0,majority,0,of,0,the,0,majority,0,of,0,of,0,majority,0
our,0,our,0,our,0,our,0,our,0,our,0,our,0,our,0,our,0,of,0,our,0,our,0,our,0,of,0,our,0,of,0,our,0,our,0,our,0,of,0,our,0,majority,0,of,0,our,0,our,0,of,0
members,0,members,0,members,0,members,0,members,0,members,0,members,0,members,0,members,0,our,0,members,0,members,0,members,0,our,0,members,0,our,0,members,0,members,0,members,0,our,0,members,0,of,0,our,0,members,0,members,0,our,0
raised,1,raised,0,raised,0,raised,0,raised,0,raised,0,raised,0,raised,0,raised,0,members,0,raised,0,raised,0,raised,0,members,0,raised,0,members,0,raised,0,raised,0,raised,0,members,0,raised,0,our,0,members,0,raised,0,raised,0,members,0
their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,raised,0,their,0,their,0,their,0,raised,0,their,0,raised,0,their,0,their,0,their,0,raised,0,their,0,members,0,raised,0,their,0,their,0,raised,0
prices,0,prices,0,prices,0,prices,0,prices,0,prices,0,prices,0,prices,0,prices,0,their,0,prices,0,prices,0,prices,0,their,0,prices,0,their,0,prices,0,prices,0,prices,0,their,0,prices,0,raised,0,their,0,prices,0,prices,0,their,0
somewhere,0,somewhere,0,somewhere,0,somewhere,0,somewhere,0,somewhere,0,somewhere,0,somewhere,0,somewhere,0,prices,0,somewhere,0,somewhere,0,somewhere,0,prices,0,somewhere,0,prices,0,somewhere,0,somewhere,0,somewhere,0,prices,0,somewhere,0,their,0,prices,0,somewhere,0,somewhere,0,prices,0
between,0,between,0,between,0,between,0,between,0,between,0,between,0,between,0,between,0,somewhere,0,between,0,between,0,between,0,somewhere,0,between,0,somewhere,0,between,0,between,0,between,0,somewhere,0,between,0,prices,0,somewhere,0,between,0,between,0,somewhere,0
10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,between,0,10,0,10,0,10,0,between,0,10,0,between,0,10,0,10,0,10,0,between,0,10,0,somewhere,0,between,0,10,0,10,0,between,0
and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,10,0,and,0,and,0,and,0,10,0,and,0,10,0,and,0,and,0,and,0,10,0,and,0,between,0,10,0,and,0,and,0,10,0
15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,and,0,15,0,15,0,15,0,and,0,15,0,and,0,15,0,15,0,15,0,and,0,15,0,10,0,and,0,15,0,15,0,and,0
percent,0,percent,0,percent,0,percent,0,percent,0,percent,0,percent,0,percent,0,percent,0,15,0,percent,0,percent,0,percent,0,15,0,percent,0,15,0,percent,0,percent,0,percent,0,15,0,percent,0,and,0,15,0,percent,0,percent,0,15,0
this,0,this,0,this,0,this,0,this,0,this,0,this,0,this,0,this,0,percent,0,this,0,this,0,this,0,percent,0,this,0,percent,0,this,0,this,0,this,0,percent,0,this,0,15,0,percent,0,this,0,this,0,percent,0
year,0,year,0,year,0,year,0,year,0,year,0,year,0,year,0,year,0,this,0,year,0,year,0,year,0,this,0,year,0,this,0,year,0,year,0,year,0,this,0,year,0,percent,0,this,0,year,0,year,0,this,0
Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,year,0,Santa,0,santa,0,Santa,0,year,0,Santa,0,year,0,Santa,0,Santa,0,Santa,0,year,0,Santa,0,this,0,year,0,Santa,0,Santa,0,year,0
Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Arnold,0,Santa,0,Arnold,0,arnold,0,Arnold,0,Santa,0,Arnold,0,Santa,0,Arnold,0,Arnold,0,Arnold,0,Santa,0,Arnold,0,year,0,Santa,0,Arnold,0,Arnold,0,Santa,0
says,0,says,0,says,0,says,0,says,0,says,0,says,0,says,0,says,0,Arnold,0,says,0,says,0,says,0,Arnold,0,says,0,Arnold,0,says,0,says,0,says,0,Arnold,0,says,0,Santa,0,Arnold,0,says,0,says,0,Arnold,0
In,0,In,0,In,0,In,0,In,0,In,0,In,1,In,0,In,1,says,0,In,1,compensate,0,In,1,says,0,In,1,says,0,In,0,In,0,In,0,says,0,In,0,Arnold,0,says,0,In,0,In,0,says,0
part,0,part,0,part,0,part,0,part,0,part,0,part,0,part,0,part,1,In,0,part,1,Santas,1,part,0,In,0,part,0,In,0,part,0,part,0,part,0,In,0,part,0,says,0,In,0,part,0,part,0,In,0
these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,part,0,these,0,for,0,these,0,part,0,these,0,part,0,these,0,these,0,these,0,part,0,these,0,In,0,part,0,these,0,these,0,part,0
increased,0,increased,0,increased,0,increased,0,increased,0,increased,0,increased,0,increased,0,increased,0,these,0,increased,0,the,0,increased,0,these,0,increased,1,these,0,increased,0,increased,0,increased,1,these,0,increased,0,part,1,these,0,increased,1,increased,0,these,0
prices,0,prices,0,prices,0,prices,0,prices,0,prices,0,prices,0,prices,0,prices,0,increased,0,prices,0,rising,0,prices,0,increased,0,prices,0,increased,0,prices,0,prices,0,prices,1,increased,1,prices,0,these,0,increased,0,prices,1,prices,0,increased,0
compensate,0,compensate,1,compensate,0,compensate,0,compensate,0,compensate,0,compensate,0,compensate,0,compensate,0,prices,0,compensate,0,cost,0,compensate,0,prices,0,compensate,0,prices,0,compensate,0,compensate,0,compensate,1,prices,0,compensate,0,increased,0,prices,0,compensate,0,compensate,1,prices,0
Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,Santas,0,compensate,0,Santas,0,of,0,Santas,0,compensate,0,Santas,0,compensate,0,Santas,0,Santas,0,Santas,0,compensate,0,Santas,0,prices,0,compensate,0,Santas,0,Santas,0,compensate,0
for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,Santas,0,for,0,doing,0,for,0,Santas,0,for,0,Santas,0,for,0,for,0,for,0,Santas,0,for,0,compensate,0,Santas,0,for,0,for,0,Santas,0
the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,for,0,the,0,business,0,the,0,for,0,the,0,for,0,the,0,the,0,the,0,for,0,the,0,Santas,0,for,0,the,0,the,0,for,0
rising,1,rising,0,rising,1,rising,0,rising,1,rising,0,rising,1,rising,0,rising,1,the,0,rising,0,he,0,rising,1,the,0,rising,1,the,0,rising,0,rising,0,rising,1,the,0,rising,0,for,0,the,0,rising,1,rising,1,the,0
cost,0,cost,0,cost,0,cost,0,cost,0,cost,0,cost,0,cost,0,cost,0,rising,1,cost,0,says,0,cost,0,rising,0,cost,0,rising,1,cost,0,cost,0,cost,0,rising,1,cost,0,the,0,rising,1,cost,1,cost,1,rising,0
of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,cost,0,of,0,including,0,of,0,cost,0,of,0,cost,0,of,0,of,0,of,0,cost,0,of,0,rising,1,cost,0,of,0,of,0,cost,0
doing,0,doing,0,doing,0,doing,0,doing,0,doing,0,doing,0,doing,0,doing,0,of,0,doing,0,higher,0,doing,0,of,0,doing,0,of,0,doing,0,doing,0,doing,0,of,0,doing,0,cost,0,of,0,doing,0,doing,1,of,0
business,0,business,0,business,0,business,0,business,0,business,0,business,0,business,0,business,0,doing,0,business,0,fuel,0,business,0,doing,0,business,0,doing,0,business,0,business,0,business,0,doing,0,business,0,of,0,doing,0,business,0,business,1,doing,0
he,0,he,0,he,0,he,0,he,0,he,0,he,0,he,0,he,0,business,0,he,0,costs,0,he,0,business,0,he,0,business,0,he,0,he,0,he,0,business,0,he,0,doing,0,business,0,he,0,he,0,business,0
says,0,says,0,says,0,says,0,says,0,says,0,says,0,says,0,says,0,he,0,says,0,and,0,says,0,he,0,says,0,he,0,says,0,says,0,says,0,he,0,says,0,business,0,he,0,says,0,says,0,he,0
including,0,including,0,including,0,including,0,including,0,including,0,including,0,including,0,including,0,says,0,including,0,more,0,including,0,says,0,including,0,says,0,including,0,including,0,including,0,says,0,including,0,he,0,says,0,including,0,including,0,says,0
higher,1,higher,0,higher,0,higher,0,higher,0,higher,0,higher,0,higher,0,higher,0,including,0,higher,0,expensive,0,higher,0,including,0,higher,0,including,0,higher,0,higher,0,higher,0,including,0,higher,0,says,0,including,0,higher,0,higher,0,including,0
fuel,0,fuel,0,fuel,0,fuel,0,fuel,0,fuel,0,fuel,0,fuel,0,fuel,0,higher,0,fuel,0,Santa,0,fuel,0,higher,0,fuel,0,higher,0,fuel,0,fuel,0,fuel,0,higher,1,fuel,0,including,0,higher,0,fuel,0,fuel,0,higher,0
costs,0,costs,0,costs,0,costs,0,costs,0,costs,0,costs,0,costs,0,costs,0,fuel,0,costs,0,suits,0,costs,0,fuel,0,costs,0,fuel,0,costs,0,costs,0,costs,0,fuel,0,costs,0,higher,0,fuel,0,costs,0,costs,0,fuel,0
and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,costs,0,and,0,But,0,and,0,costs,0,and,0,costs,0,and,0,and,0,and,0,costs,0,and,0,fuel,0,costs,0,and,0,and,0,costs,0
more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,and,0,more,0,they,0,more,0,and,0,more,0,and,0,more,0,more,0,more,0,and,0,more,0,costs,0,and,0,more,0,more,0,and,0
expensive,0,expensive,0,expensive,0,expensive,0,expensive,0,expensive,0,expensive,0,expensive,0,expensive,0,more,0,expensive,0,also,0,expensive,0,more,0,expensive,0,more,0,expensive,0,expensive,0,expensive,0,more,0,expensive,0,and,0,more,0,expensive,0,expensive,0,more,0
Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,Santa,0,expensive,0,Santa,0,reflect,1,Santa,0,expensive,0,Santa,0,expensive,0,Santa,0,Santa,0,Santa,0,expensive,0,Santa,0,more,0,expensive,0,Santa,0,Santa,0,expensive,0
suits,0,suits,0,suits,0,suits,0,suits,0,suits,0,suits,0,suits,0,suits,0,Santa,0,suits,0,the,0,suits,0,Santa,0,suits,0,Santa,0,suits,0,suits,0,suits,0,Santa,0,suits,0,expensive,0,Santa,0,suits,0,suits,0,Santa,0
But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,suits,0,But,0,reality,0,But,0,suits,0,But,0,suits,0,But,0,But,0,But,0,suits,0,But,0,Santa,0,suits,0,But,0,But,0,suits,0
they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,But,0,they,0,that,0,they,0,But,0,they,0,But,0,they,0,they,0,they,0,But,0,they,0,suits,0,But,0,they,0,they,0,But,0
also,0,also,0,also,0,also,0,also,0,also,0,also,0,also,0,also,0,they,0,also,0,amidst,0,also,0,they,0,also,0,they,0,also,0,also,0,also,0,they,0,also,0,But,0,they,0,also,0,also,0,they,0
reflect,1,reflect,0,reflect,0,reflect,0,reflect,0,reflect,0,reflect,1,reflect,1,reflect,1,also,0,reflect,1,surging,0,reflect,1,also,0,reflect,0,also,0,reflect,1,reflect,0,reflect,1,also,0,reflect,1,they,0,also,0,reflect,0,reflect,1,also,0
the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,reflect,0,the,0,demand,0,the,0,reflect,0,the,0,reflect,1,the,0,the,0,the,0,reflect,1,the,0,also,0,reflect,1,the,0,the,0,reflect,0
reality,0,reality,0,reality,0,reality,0,reality,0,reality,0,reality,0,reality,0,reality,0,the,0,reality,0,there,0,reality,0,the,0,reality,0,the,0,reality,0,reality,0,reality,0,the,0,reality,0,reflect,1,the,0,reality,0,reality,0,the,0
that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,reality,0,that,0,are,0,that,0,reality,0,that,0,reality,0,that,0,that,0,that,0,reality,0,that,0,the,0,reality,1,that,0,that,0,reality,0
amidst,0,amidst,0,amidst,0,amidst,0,amidst,0,amidst,0,amidst,0,amidst,0,amidst,0,that,0,amidst,0,only,0,amidst,0,that,0,amidst,0,that,0,amidst,0,amidst,0,amidst,0,that,0,amidst,0,reality,0,that,0,amidst,0,amidst,0,that,0
surging,1,surging,0,surging,1,surging,0,surging,0,surging,0,surging,0,surging,0,surging,1,amidst,0,surging,0,so,0,surging,1,amidst,0,surging,1,amidst,0,surging,1,surging,0,surging,1,amidst,0,surging,1,that,0,amidst,0,surging,1,surging,1,amidst,0
