docid,senid,word,conv,sentence
4,4_7,average,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,temperature,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,in,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,2023,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,was,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,0.17C,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,higher,1,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,than,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,in,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,2016,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,the,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,previous,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,record,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,year,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,marking,1,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,a,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,very,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,large,1,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,increase,1,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,in,1,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,climate,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_7,terms,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
4,4_8,The,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,primary,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,cause,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,of,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,this,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,inceased,1,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,global,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,heating,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,was,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,continued,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,record,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,emissions,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,of,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,carbon,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,dioxide,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,assisted,1,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,by,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,the,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,return,1,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,of,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,the,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,natural,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,climate,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,phenomenon,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,El,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
4,4_8,Niño,0,The primary cause of this increased global heating was continued record emissions of carbon dioxide assisted by the return of the natural climate phenomenon El Niño
