sentence_id,context,DEL,split,examples,10_fold
a1j-fragment33_31,More problematic will be Labour plan for the Ministry of Agriculture Fisheries and Food,FALSE,test,,
a1j-fragment33_32,The priority of MAFF must become food not farming the policy review says,FALSE,test,,
a1j-fragment33_33,Its main concerns would become food and the people who consume it not farming and those who produce it,FALSE,test,,
a1j-fragment33_34,But the regulatory functions over the food industry now split between MAFF and the Department of Health would transfer to a new Food Standards Agency,FALSE,test,,
a1j-fragment33_35,That is the first of many agencies executives commissions and other quango-like bodies recommended by the review,FALSE,test,,
a1j-fragment33_36,In some cases Labour quangos merge existing ones or replace well-established bodies,FALSE,train,,1
a1j-fragment33_37,The funding of higher education would become the responsibility of one body rather+than two,FALSE,test,,
a1j-fragment33_38,Labour Quality Commission would replace the Audit Commission,FALSE,test,,
a1j-fragment33_39,But there would be new regulatory commissions and consumer councils for every utility along+with ombudsmen and public interest commissioners appointed by the Secretary of State,FALSE,test,,
a1j-fragment33_1,There would be Skills UK a locally structured training commission a Fair Wages Commission a Health Technology Commission a Health Quality Commission an Education Standards Council an Independent Sentencing Council a Children Commissioner an Environmental Protection Executive and a Social Insurance Fund administered by an independent commission,FALSE,test,,
a1j-fragment34_2,The Labour+Party Conference Cook appeals for Labour to accept electoral reform,FALSE,test,,
a1j-fragment34_3,By COLIN HUGHES and COLIN BROWN,FALSE,test,,
a1j-fragment34_4,AN IMPASSIONED appeal for Labour to back electoral reform was made by a leading Shadow Cabinet member yesterday after the national executive decided overwhelmingly to oppose a proportional representation motion,FALSE,test,,
a1j-fragment34_5,Robin Cook a member of the national executive and the health spokesman said that a Labour government which sought to force its programme on an unwilling nation would be unsocialist,FALSE,test,,
a1j-fragment34_6,He told a Labour Co-ordinating Committee rally that it was not enough for Labour to win the next election,FALSE,test,,
a1j-fragment34_7,It would also be necessary to smash the decrepit effete constitution that allows a minority to capture power and then use it ruthlessly in the interests of the privileged few,FALSE,train,,9
a1j-fragment34_8,Mr Cook argued that 10 years of Thatcherism had been forced on most people who had never voted Conservative and that many of those who opposed PR in the Labour+Party wanted to use the same undemocratic power to ram socialism down the throats of a majority who did n't vote for it,FALSE,test,,
a1j-fragment34_9,Advocates of the first-past-the-post system argued that it was the only way of delivering strong government Mr Cook said,FALSE,test,,
a1j-fragment34_10,But after 10 years of Tory rule he had had enough of that approach to politics,FALSE,test,,
a1j-fragment34_11,Labour would be acquiescing in a democratic outrage if it continued arguing that because the Conservatives had got away with being undemocratic for so long it was now Labour turn,FALSE,train,,2
a1j-fragment34_12,Mr Cook also countered the argument that PR would build+in a pull towards the centre ground preventing Labour from implementing a radical programme,FALSE,test,,
a1j-fragment34_13,It seemed strange to make that argument Mr Cook said when it was clear the whole policy review process was designed to placate the centre ground,FALSE,test,,
a1j-fragment34_14,I can not honestly see that a system which would require us to compromise the morning after the election is really so morally inferior to a system which has already obliged us to compromise our policies two years before polling+day,FALSE,test,,
a1j-fragment34_15,His speech however came aftera 24-4 vote in the national executive to oppose a proportional representation motion which will be debated on Thursday,FALSE,test,,
a1j-fragment34_16,The four were Mr Cook Ken Livingstone John Evans and Clare Short,FALSE,test,,
a1j-fragment34_17,Mr Livingstone said he was against pacts but 10 years of Thatcherism had demonstrated the dangers of giving power to elites,FALSE,test,,
a1j-fragment34_18,However Neil Kinnock the Labour leader and Roy Hattersley his deputy both opposed the motion,FALSE,test,,
a1j-fragment34_19,Mr Hattersley said giving disproportionate power to small minority centre parties would not improve democracy,FALSE,test,,
a1j-fragment34_20,Mr Kinnock said it was wrong to propose a fundamental change in the voting system for a short-term tactical vote to get rid of the Thatcher Government,FALSE,test,,
a1j-fragment34_21,The only way to remove the Government was for Labour to win the next general election,FALSE,test,,
a1j-fragment34_22,Mr Kinnock intends to reinforce his conviction that Labour is in a position to win in his keynote speech tomorrow,FALSE,test,,
a1j-fragment34_23,Party organisers want the conference to show that the party is united as never before leaving Mr Kinnock free for the first time to sell the policy package to voters without worrying about splits,FALSE,test,,
a1j-fragment34_24,There is expected to be a close vote on defence but Mr Kinnock is confident the new policy will be affirmed today,FALSE,test,,
a1j-fragment34_25,The executive is recommending rejection of a motion calling for unilateral disarmament,FALSE,test,,
a1j-fragment34_26,It is also urging the conference to oppose a motion supported by the National Union of Mineworkers to commit a Labour government to abolishing all nuclear power within 15 years,FALSE,test,,
a1j-fragment34_1,There could also be controversy over the executive rejection of demands for the age of consent for homosexuals to be reduced to 16 years,FALSE,test,,
a1k-fragment02_2,PUB ROCK / Pint-sized rock n rollers Jim White selects the best of the London pub venues and gigs in the weeks ahead,TRUE,test,,
a1k-fragment02_3,By JIM WHITE,FALSE,test,,
a1k-fragment02_4,GENERAL TIPS A general rule for pub rock patrons is that the quality of music will be in inverse proportion to the quality of the beer except at Finsbury Park Sir George Robey where an excellent music policy comes complete with a decent pint of Guinness,FALSE,test,,
a1k-fragment02_5,Another rule of thumb is that if the act is obliged to rest their microphone stand and amplifiers on beer crates instead+of the stage it will be a good evening,FALSE,test,,
a1k-fragment02_6,There are two types of pub rock occasions those like the one described above where the band is likely to suffer from agrophobia and those where the pub is so crowded death through asphixiation seems to be the only way to get+out,FALSE,test,,
a1k-fragment02_7,There is no half-way house,FALSE,test,,
a1k-fragment02_8,If it 's a comfortable evening entertainment you 're after stay at home with the video,FALSE,test,,
a1k-fragment02_9,Dress varies but will never be up,FALSE,test,,
a1k-fragment02_10,WHO TO WATCH While the best that chart music can manage in the way of band names is Black Box the pub circuit has always been ripe with imaginative handles,TRUE,test,,
a1k-fragment02_11,Cheerfully bending ears this week somewhere in London are Bald Howlin' Bastard Daisy Chainsaw The Wandering Crutchless Benny Profane The Gordon Jackson Five and New Fast Automatic Daffodils,FALSE,test,,
a1k-fragment02_12,We have no idea whether the music matches the nomenclature but it must be worth £5 of anyone money to encourage them,FALSE,test,,
a1k-fragment02_13,PLAYING THIS WEEK TONIGHT Bop Brothers Blues Band The plethora of litigation surrounding Blues Brothers lookalikes almost matches that attached to the release of Wired the unofficial biography of the original brother John Belushi,FALSE,test,,
a1k-fragment02_14,Suffice to say whether Boogie Bop or simply Blues this set of Brothers whatever they once were before they fell out and dispatched solicitors to sue their siblings will be wearing dark glasses pork pie hats black side-burns and will be playing Stax/Atlantic type material,FALSE,test,,
